storm,threshold_km,excess_log1p,density,mean_excess,n
Harvey (2017),100,-2.94188376753507,0.000782100778210819,1.4678473785213595,3116
Harvey (2017),100,-2.9138276553106213,0.0008214872395893571,1.4678473785213595,3116
Harvey (2017),100,-2.885771543086172,0.0008707595857776471,1.4678473785213595,3116
Harvey (2017),100,-2.8577154308617234,0.0009273895986580318,1.4678473785213595,3116
Harvey (2017),100,-2.8296593186372747,0.0009885352967339408,1.4678473785213595,3116
Harvey (2017),100,-2.8016032064128256,0.0010512841426822048,1.4678473785213595,3116
Harvey (2017),100,-2.773547094188377,0.0011129119662968846,1.4678473785213595,3116
Harvey (2017),100,-2.7454909819639277,0.0011711349449432253,1.4678473785213595,3116
Harvey (2017),100,-2.717434869739479,0.0012243311015920225,1.4678473785213595,3116
Harvey (2017),100,-2.68937875751503,0.0012717090646849009,1.4678473785213595,3116
Harvey (2017),100,-2.661322645290581,0.0013134054178837971,1.4678473785213595,3116
Harvey (2017),100,-2.6332665330661325,0.0013504977781441407,1.4678473785213595,3116
Harvey (2017),100,-2.6052104208416833,0.0013849284474759904,1.4678473785213595,3116
Harvey (2017),100,-2.5771543086172346,0.001419342469099346,1.4678473785213595,3116
Harvey (2017),100,-2.5490981963927855,0.0014568532832785646,1.4678473785213595,3116
Harvey (2017),100,-2.5210420841683367,0.0015007578034818727,1.4678473785213595,3116
Harvey (2017),100,-2.4929859719438876,0.0015542294069530473,1.4678473785213595,3116
Harvey (2017),100,-2.464929859719439,0.0016200209307467323,1.4678473785213595,3116
Harvey (2017),100,-2.4368737474949898,0.0017002094641778856,1.4678473785213595,3116
Harvey (2017),100,-2.408817635270541,0.0017960102229622676,1.4678473785213595,3116
Harvey (2017),100,-2.3807615230460923,0.0019076784314176907,1.4678473785213595,3116
Harvey (2017),100,-2.352705410821643,0.002034506979432401,1.4678473785213595,3116
Harvey (2017),100,-2.3246492985971945,0.00217491530914212,1.4678473785213595,3116
Harvey (2017),100,-2.2965931863727453,0.002326613516062663,1.4678473785213595,3116
Harvey (2017),100,-2.2685370741482966,0.0024868169946086595,1.4678473785213595,3116
Harvey (2017),100,-2.2404809619238475,0.0026524826627845966,1.4678473785213595,3116
Harvey (2017),100,-2.212424849699399,0.002820538617542185,1.4678473785213595,3116
Harvey (2017),100,-2.1843687374749496,0.002988084738831203,1.4678473785213595,3116
Harvey (2017),100,-2.156312625250501,0.0031525509891396253,1.4678473785213595,3116
Harvey (2017),100,-2.1282565130260522,0.0033118108579453546,1.4678473785213595,3116
Harvey (2017),100,-2.100200400801603,0.0034642571173990914,1.4678473785213595,3116
Harvey (2017),100,-2.0721442885771544,0.00360885350462742,1.4678473785213595,3116
Harvey (2017),100,-2.0440881763527052,0.0037451775675143057,1.4678473785213595,3116
Harvey (2017),100,-2.0160320641282565,0.0038734662763212813,1.4678473785213595,3116
Harvey (2017),100,-1.9879759519038078,0.0039946679812373105,1.4678473785213595,3116
Harvey (2017),100,-1.9599198396793582,0.0041104939160792045,1.4678473785213595,3116
Harvey (2017),100,-1.9318637274549095,0.004223452482174935,1.4678473785213595,3116
Harvey (2017),100,-1.9038076152304608,0.004336842882439854,1.4678473785213595,3116
Harvey (2017),100,-1.8757515030060121,0.004454683628961085,1.4678473785213595,3116
Harvey (2017),100,-1.8476953907815634,0.00458155716219601,1.4678473785213595,3116
Harvey (2017),100,-1.8196392785571138,0.004722363910181924,1.4678473785213595,3116
Harvey (2017),100,-1.7915831663326651,0.004881995642124901,1.4678473785213595,3116
Harvey (2017),100,-1.7635270541082164,0.005064955773614235,1.4678473785213595,3116
Harvey (2017),100,-1.7354709418837677,0.005274969616802852,1.4678473785213595,3116
Harvey (2017),100,-1.707414829659319,0.00551463691090952,1.4678473785213595,3116
Harvey (2017),100,-1.6793587174348694,0.005785179797394741,1.4678473785213595,3116
Harvey (2017),100,-1.6513026052104207,0.006086330810379869,1.4678473785213595,3116
Harvey (2017),100,-1.623246492985972,0.006416388401442055,1.4678473785213595,3116
Harvey (2017),100,-1.5951903807615233,0.006772444709061279,1.4678473785213595,3116
Harvey (2017),100,-1.5671342685370737,0.0071507656296502945,1.4678473785213595,3116
Harvey (2017),100,-1.539078156312625,0.007547281082940707,1.4678473785213595,3116
Harvey (2017),100,-1.5110220440881763,0.007958127560363425,1.4678473785213595,3116
Harvey (2017),100,-1.4829659318637276,0.00838017823350315,1.4678473785213595,3116
Harvey (2017),100,-1.454909819639279,0.008811498980506741,1.4678473785213595,3116
Harvey (2017),100,-1.4268537074148293,0.009251680718264176,1.4678473785213595,3116
Harvey (2017),100,-1.3987975951903806,0.009702016904870596,1.4678473785213595,3116
Harvey (2017),100,-1.370741482965932,0.010165516533448146,1.4678473785213595,3116
Harvey (2017),100,-1.3426853707414832,0.010646763697383986,1.4678473785213595,3116
Harvey (2017),100,-1.3146292585170336,0.011151651714321729,1.4678473785213595,3116
Harvey (2017),100,-1.286573146292585,0.011687030774024524,1.4678473785213595,3116
Harvey (2017),100,-1.2585170340681362,0.012260312388385278,1.4678473785213595,3116
Harvey (2017),100,-1.2304609218436875,0.012879072128052399,1.4678473785213595,3116
Harvey (2017),100,-1.2024048096192388,0.013550685759568757,1.4678473785213595,3116
Harvey (2017),100,-1.1743486973947892,0.01428202496473323,1.4678473785213595,3116
Harvey (2017),100,-1.1462925851703405,0.015079229305687395,1.4678473785213595,3116
Harvey (2017),100,-1.1182364729458918,0.015947562495100584,1.4678473785213595,3116
Harvey (2017),100,-1.090180360721443,0.01689135411092627,1.4678473785213595,3116
Harvey (2017),100,-1.0621242484969944,0.017914022669793927,1.4678473785213595,3116
Harvey (2017),100,-1.0340681362725448,0.01901817187436989,1.4678473785213595,3116
Harvey (2017),100,-1.006012024048096,0.020205748063559847,1.4678473785213595,3116
Harvey (2017),100,-0.9779559118236474,0.021478242744434252,1.4678473785213595,3116
Harvey (2017),100,-0.9498997995991987,0.022836919365863708,1.4678473785213595,3116
Harvey (2017),100,-0.9218436873747491,0.024283038656275808,1.4678473785213595,3116
Harvey (2017),100,-0.8937875751503004,0.02581805297895898,1.4678473785213595,3116
Harvey (2017),100,-0.8657314629258517,0.02744373875450947,1.4678473785213595,3116
Harvey (2017),100,-0.837675350701403,0.029162238578537492,1.4678473785213595,3116
Harvey (2017),100,-0.8096192384769543,0.030975992303747764,1.4678473785213595,3116
Harvey (2017),100,-0.7815631262525047,0.03288754928781549,1.4678473785213595,3116
Harvey (2017),100,-0.753507014028056,0.03489927134450605,1.4678473785213595,3116
Harvey (2017),100,-0.7254509018036073,0.037012955628468354,1.4678473785213595,3116
Harvey (2017),100,-0.6973947895791586,0.039229425732846664,1.4678473785213595,3116
Harvey (2017),100,-0.669338677354709,0.0415481541550203,1.4678473785213595,3116
Harvey (2017),100,-0.6412825651302603,0.043966986518196825,1.4678473785213595,3116
Harvey (2017),100,-0.6132264529058116,0.04648203476197437,1.4678473785213595,3116
Harvey (2017),100,-0.5851703406813629,0.049087791495360716,1.4678473785213595,3116
Harvey (2017),100,-0.5571142284569142,0.051777491213836,1.4678473785213595,3116
Harvey (2017),100,-0.5290581162324646,0.05454370856248895,1.4678473785213595,3116
Harvey (2017),100,-0.5010020040080159,0.05737914375311805,1.4678473785213595,3116
Harvey (2017),100,-0.47294589178356716,0.06027750671062469,1.4678473785213595,3116
Harvey (2017),100,-0.44488977955911846,0.06323438146883491,1.4678473785213595,3116
Harvey (2017),100,-0.41683366733466887,0.06624793742331322,1.4678473785213595,3116
Harvey (2017),100,-0.38877755511022016,0.06931935937170836,1.4678473785213595,3116
Harvey (2017),100,-0.36072144288577146,0.07245289608200255,1.4678473785213595,3116
Harvey (2017),100,-0.33266533066132276,0.07565547588006558,1.4678473785213595,3116
Harvey (2017),100,-0.30460921843687405,0.0789359017414732,1.4678473785213595,3116
Harvey (2017),100,-0.27655310621242446,0.08230370820890531,1.4678473785213595,3116
Harvey (2017),100,-0.24849699398797576,0.08576782635250597,1.4678473785213595,3116
Harvey (2017),100,-0.22044088176352705,0.08933524881922968,1.4678473785213595,3116
Harvey (2017),100,-0.19238476953907835,0.09300990471900247,1.4678473785213595,3116
Harvey (2017),100,-0.16432865731462876,0.09679193796583699,1.4678473785213595,3116
Harvey (2017),100,-0.13627254509018005,0.10067753299924757,1.4678473785213595,3116
Harvey (2017),100,-0.10821643286573135,0.1046593552922219,1.4678473785213595,3116
Harvey (2017),100,-0.08016032064128265,0.10872758304271744,1.4678473785213595,3116
Harvey (2017),100,-0.05210420841683394,0.11287141670953577,1.4678473785213595,3116
Harvey (2017),100,-0.02404809619238435,0.11708088068645295,1.4678473785213595,3116
Harvey (2017),100,0.004008016032064354,0.12134868946479858,1.4678473785213595,3116
Harvey (2017),100,0.03206412825651306,0.12567194623996245,1.4678473785213595,3116
Harvey (2017),100,0.06012024048096176,0.13005347458761776,1.4678473785213595,3116
Harvey (2017),100,0.08817635270541047,0.1345026454799129,1.4678473785213595,3116
Harvey (2017),100,0.11623246492986006,0.13903563861794968,1.4678473785213595,3116
Harvey (2017),100,0.14428857715430876,0.14367515231575523,1.4678473785213595,3116
Harvey (2017),100,0.17234468937875747,0.14844963481108706,1.4678473785213595,3116
Harvey (2017),100,0.20040080160320617,0.15339214174308097,1.4678473785213595,3116
Harvey (2017),100,0.22845691382765576,0.15853892694853916,1.4678473785213595,3116
Harvey (2017),100,0.25651302605210446,0.16392785204621707,1.4678473785213595,3116
Harvey (2017),100,0.28456913827655317,0.16959666632409467,1.4678473785213595,3116
Harvey (2017),100,0.3126252505010019,0.17558117714616053,1.4678473785213595,3116
Harvey (2017),100,0.3406813627254506,0.18191331619422285,1.4678473785213595,3116
Harvey (2017),100,0.36873747494990017,0.1886191168384734,1.4678473785213595,3116
Harvey (2017),100,0.39679358717434887,0.1957166532977781,1.4678473785213595,3116
Harvey (2017),100,0.4248496993987976,0.2032140450044573,1.4678473785213595,3116
Harvey (2017),100,0.4529058116232463,0.211107685073182,1.4678473785213595,3116
Harvey (2017),100,0.48096192384769587,0.21938089249812354,1.4678473785213595,3116
Harvey (2017),100,0.5090180360721446,0.22800319810352393,1.4678473785213595,3116
Harvey (2017),100,0.5370741482965933,0.23693044512185008,1.4678473785213595,3116
Harvey (2017),100,0.565130260521042,0.2461058164955851,1.4678473785213595,3116
Harvey (2017),100,0.5931863727454907,0.2554618021044051,1.4678473785213595,3116
Harvey (2017),100,0.6212424849699403,0.26492300711679756,1.4678473785213595,3116
Harvey (2017),100,0.649298597194389,0.27440959802135484,1.4678473785213595,3116
Harvey (2017),100,0.6773547094188377,0.28384110465523993,1.4678473785213595,3116
Harvey (2017),100,0.7054108216432864,0.2931402579427436,1.4678473785213595,3116
Harvey (2017),100,0.7334669338677351,0.3022365487187013,1.4678473785213595,3116
Harvey (2017),100,0.7615230460921847,0.311069238486724,1.4678473785213595,3116
Harvey (2017),100,0.7895791583166334,0.31958962649110484,1.4678473785213595,3116
Harvey (2017),100,0.8176352705410821,0.32776246341931786,1.4678473785213595,3116
Harvey (2017),100,0.8456913827655308,0.3355664848953724,1.4678473785213595,3116
Harvey (2017),100,0.8737474949899804,0.3429941058233924,1.4678473785213595,3116
Harvey (2017),100,0.9018036072144291,0.3500503635351109,1.4678473785213595,3116
Harvey (2017),100,0.9298597194388778,0.35675122367200734,1.4678473785213595,3116
Harvey (2017),100,0.9579158316633265,0.3631213727548437,1.4678473785213595,3116
Harvey (2017),100,0.9859719438877752,0.36919162296252284,1.4678473785213595,3116
Harvey (2017),100,1.0140280561122248,0.3749960551856218,1.4678473785213595,3116
Harvey (2017),100,1.0420841683366735,0.3805690311252172,1.4678473785213595,3116
Harvey (2017),100,1.0701402805611222,0.38594221578904775,1.4678473785213595,3116
Harvey (2017),100,1.098196392785571,0.3911417662692733,1.4678473785213595,3116
Harvey (2017),100,1.1262525050100205,0.3961858563395703,1.4678473785213595,3116
Harvey (2017),100,1.1543086172344692,0.4010827127409066,1.4678473785213595,3116
Harvey (2017),100,1.182364729458918,0.4058293314621364,1.4678473785213595,3116
Harvey (2017),100,1.2104208416833666,0.41041101556320203,1.4678473785213595,3116
Harvey (2017),100,1.2384769539078153,0.41480182729529397,1.4678473785213595,3116
Harvey (2017),100,1.266533066132265,0.4189659769799506,1.4678473785213595,3116
Harvey (2017),100,1.2945891783567136,0.42286008382694024,1.4678473785213595,3116
Harvey (2017),100,1.3226452905811623,0.42643614822770315,1.4678473785213595,3116
Harvey (2017),100,1.350701402805611,0.4296449833082688,1.4678473785213595,3116
Harvey (2017),100,1.3787575150300606,0.43243978019006724,1.4678473785213595,3116
Harvey (2017),100,1.4068136272545093,0.4347794410456032,1.4678473785213595,3116
Harvey (2017),100,1.434869739478958,0.43663131830447677,1.4678473785213595,3116
Harvey (2017),100,1.4629258517034067,0.43797305294695194,1.4678473785213595,3116
Harvey (2017),100,1.4909819639278554,0.43879330701382,1.4678473785213595,3116
Harvey (2017),100,1.519038076152305,0.4390913232474788,1.4678473785213595,3116
Harvey (2017),100,1.5470941883767537,0.43887539799311936,1.4678473785213595,3116
Harvey (2017),100,1.5751503006012024,0.4381604971419039,1.4678473785213595,3116
Harvey (2017),100,1.6032064128256511,0.4369653541326607,1.4678473785213595,3116
Harvey (2017),100,1.6312625250501007,0.43530944457678816,1.4678473785213595,3116
Harvey (2017),100,1.6593186372745494,0.4332102248066414,1.4678473785213595,3116
Harvey (2017),100,1.6873747494989981,0.43068095493827546,1.4678473785213595,3116
Harvey (2017),100,1.7154308617234468,0.42772931612166903,1.4678473785213595,3116
Harvey (2017),100,1.7434869739478955,0.42435690006814586,1.4678473785213595,3116
Harvey (2017),100,1.7715430861723451,0.4205595229113218,1.4678473785213595,3116
Harvey (2017),100,1.7995991983967938,0.4163282176547739,1.4678473785213595,3116
Harvey (2017),100,1.8276553106212425,0.4116507039233635,1.4678473785213595,3116
Harvey (2017),100,1.8557114228456912,0.40651312321371663,1.4678473785213595,3116
Harvey (2017),100,1.88376753507014,0.4009018542597082,1.4678473785213595,3116
Harvey (2017),100,1.9118236472945895,0.39480527090934164,1.4678473785213595,3116
Harvey (2017),100,1.9398797595190382,0.3882153560482876,1.4678473785213595,3116
Harvey (2017),100,1.967935871743487,0.38112912449410796,1.4678473785213595,3116
Harvey (2017),100,1.9959919839679356,0.37354982720663055,1.4678473785213595,3116
Harvey (2017),100,2.0240480961923843,0.3654879088959776,1.4678473785213595,3116
Harvey (2017),100,2.052104208416834,0.3569616788452076,1.4678473785213595,3116
Harvey (2017),100,2.0801603206412835,0.3479976422989258,1.4678473785213595,3116
Harvey (2017),100,2.1082164328657313,0.33863043867196174,1.4678473785213595,3116
Harvey (2017),100,2.136272545090181,0.3289023504261029,1.4678473785213595,3116
Harvey (2017),100,2.1643286573146288,0.3188623833441811,1.4678473785213595,3116
Harvey (2017),100,2.1923847695390783,0.3085649687025786,1.4678473785213595,3116
Harvey (2017),100,2.220440881763528,0.29806838903906224,1.4678473785213595,3116
Harvey (2017),100,2.2484969939879758,0.28743306873397506,1.4678473785213595,3116
Harvey (2017),100,2.2765531062124253,0.2767198876053854,1.4678473785213595,3116
Harvey (2017),100,2.304609218436873,0.2659886646758982,1.4678473785213595,3116
Harvey (2017),100,2.3326653306613228,0.2552969216386956,1.4678473785213595,3116
Harvey (2017),100,2.3607214428857723,0.24469897928932371,1.4678473785213595,3116
Harvey (2017),100,2.38877755511022,0.23424537763154193,1.4678473785213595,3116
Harvey (2017),100,2.4168336673346698,0.22398255504135264,1.4678473785213595,3116
Harvey (2017),100,2.4448897795591176,0.21395268521221938,1.4678473785213595,3116
Harvey (2017),100,2.472945891783567,0.20419355938846817,1.4678473785213595,3116
Harvey (2017),100,2.5010020040080168,0.19473841654097648,1.4678473785213595,3116
Harvey (2017),100,2.5290581162324646,0.18561566096965856,1.4678473785213595,3116
Harvey (2017),100,2.557114228456914,0.17684845654824038,1.4678473785213595,3116
Harvey (2017),100,2.585170340681362,0.16845423876380605,1.4678473785213595,3116
Harvey (2017),100,2.6132264529058116,0.16044422951287698,1.4678473785213595,3116
Harvey (2017),100,2.641282565130261,0.15282306716932595,1.4678473785213595,3116
Harvey (2017),100,2.669338677354709,0.1455886709437201,1.4678473785213595,3116
Harvey (2017),100,2.6973947895791586,0.1387324429230202,1.4678473785213595,3116
Harvey (2017),100,2.725450901803608,0.13223987579577234,1.4678473785213595,3116
Harvey (2017),100,2.753507014028056,0.1260915843460968,1.4678473785213595,3116
Harvey (2017),100,2.7815631262525056,0.12026472154894606,1.4678473785213595,3116
Harvey (2017),100,2.8096192384769534,0.11473468378518074,1.4678473785213595,3116
Harvey (2017),100,2.837675350701403,0.10947696263462685,1.4678473785213595,3116
Harvey (2017),100,2.8657314629258526,0.1044689701990625,1.4678473785213595,3116
Harvey (2017),100,2.8937875751503004,0.0996916561664416,1.4678473785213595,3116
