expansion_factor,density
67.19499849030005,0.001957094892003192
67.42831445728027,0.0019324251226387381
67.66163042426047,0.0019080551504696975
67.89494639124068,0.0018839770175267025
68.12826235822088,0.0018601833489336364
68.3615783252011,0.0018366673322642163
68.59489429218131,0.0018134226956469498
68.82821025916151,0.0017904436847204247
69.06152622614172,0.001767725038559123
69.29484219312192,0.00174526196470608
69.52815816010214,0.0017230501134630311
69.76147412708235,0.0017010855516008565
69.99479009406255,0.0016793647356629785
70.22810606104277,0.0016578844850420247
70.46142202802297,0.0016366419550152484
70.69473799500318,0.001615634609926908
70.92805396198338,0.0015948601967063264
71.1613699289636,0.0015743167189081456
71.39468589594381,0.0015540024114570907
71.62800186292401,0.001533915716272818
71.86131782990422,0.0015140552589417138
72.09463379688442,0.001494419826591693
72.32794976386464,0.00147500834711334
72.56126573084485,0.0014558198698563743
72.79458169782505,0.0014368535479144732
73.02789766480527,0.001418108622094222
73.26121363178547,0.001399584406645667
73.49452959876568,0.0013812802768125194
73.7278455657459,0.0013631956582403012
73.9611615327261,0.0013453300182602052
74.19447749970631,0.001327682859045905
74.42779346668651,0.0013102537126200315
74.66110943366672,0.0012930421376666618
74.89442540064694,0.0012760477180864221
75.12774136762714,0.0012592700632116783
75.36105733460735,0.0012427088095810594
75.59437330158755,0.001226363624155512
75.82768926856777,0.0012102342088422483
76.06100523554798,0.0011943203061785725
76.29432120252818,0.0011786217060148591
76.5276371695084,0.0011631382530248439
76.7609531364886,0.001147869854862291
76.99426910346881,0.0011328164907757144
77.22758507044902,0.0011179782204876467
77.46090103742922,0.0011033551931416774
77.69421700440944,0.0010889476561192954
77.92753297138964,0.001074755963529536
78.16084893836985,0.0010607805841773225
78.39416490535007,0.0010470221088214383
78.62748087233027,0.0010334812565399526
78.86079683931048,0.001020158880029784
79.09411280629068,0.001007055969677679
79.3274287732709,0.0009941736562521842
79.5607447402511,0.0009815132120800322
79.79406070723131,0.0009690760505856135
80.02737667421152,0.0009568637240887519
80.26069264119172,0.0009448779197735638
80.49400860817194,0.0009331204537597905
80.72732457515214,0.0009215932632272327
80.96064054213235,0.0009102983965637956
81.19395650911257,0.0008992380015279006
81.42727247609277,0.0008884143114364258
81.66058844307298,0.0008778296294098024
81.89390441005318,0.0008674863107261221
82.1272203770334,0.0008573867433560413
82.36053634401361,0.0008475333267696026
82.59385231099381,0.0008379284491247602
82.82716827797402,0.0008285744629652142
83.06048424495422,0.0008194736595718985
83.29380021193444,0.000810628242128129
83.52711617891465,0.000802040297872758
83.76043214589485,0.0007937117694286022
83.99374811287507,0.0007856444255048992
84.22706407985527,0.0007778398311823785
84.46038004683548,0.0007702993179977232
84.6936960138157,0.0007630239540507214
84.9270119807959,0.0007560145143620308
85.16032794777611,0.000749271451712476
