event,GEOID,n_total,n_damaged,n_abandoned,n_rhigher,Abandoned_normalized,R_Higher_normalized,median_income,ec_tract,support_ratio_tract,volunteering_rate_tract
Irma,12031014408,1,0,0,0,,,72241.0,0.9551826106032532,0.8692135005015817,0.0631093686240397
Irma,12031014601,2,0,0,0,,,101107.0,0.8239051037724554,0.8451206556886226,0.0584766363688622
Irma,12031014603,2,0,0,0,,,62288.0,0.8708199900000004,0.8465800299999996,0.0605400019999999
Irma,12031014702,1,0,0,0,,,60313.0,0.6113899899999998,0.83850998,0.04913
Irma,12031014703,2,0,0,0,,,113143.0,,,
Irma,12031014800,2,0,0,0,,,39844.0,0.6113899899999998,0.8385099800000002,0.04913
Irma,12031015701,2,0,0,0,,,37830.0,,,
Irma,12031015804,5,0,0,0,,,73814.0,,,
Irma,12031016400,17,0,0,0,,,88533.0,0.6168500199999999,0.8098200000000003,0.059859999
Irma,12031016500,3,0,0,0,,,110864.0,0.6202200099999998,0.7642499800000001,0.054439999
Irma,12031016603,9,0,0,0,,,78911.0,0.62022001,0.7642499800000003,0.054439999
Irma,12031016711,1,0,0,0,,,138409.0,0.8180800100000001,0.8091700100000001,0.057659999
Irma,12031016724,18,1,0,0,0.0,0.0,65807.0,0.7927258855665431,0.803413879250103,0.0572473826011537
Irma,12031016801,6,0,0,0,,,122656.0,0.96653003,0.7937899799999999,0.076970004
Irma,12031016803,3,0,0,0,,,98393.0,0.9665300300000002,0.79378998,0.076970004
Irma,12031016804,3,0,0,0,,,119766.0,0.96653003,0.7937899800000001,0.076970004
Irma,12031016812,4,1,0,1,0.0,1.0,85043.0,,,
Irma,12031017101,58,3,0,3,0.0,1.0,72447.0,,,
Irma,12031017102,166,0,0,0,,,61811.0,,,
Irma,12031017200,4,0,0,0,,,37974.0,0.7155218157968477,0.5373907254028022,0.0782888460035026
Irma,12031017400,6,0,0,0,,,44000.0,0.4904371385714284,0.8371581070003472,0.055470842282586
Irma,12057001100,1,0,0,0,,,61176.0,0.4984824697229917,0.8430731742936287,0.0456238512853185
Irma,12057001200,12,1,0,1,0.0,1.0,48488.0,0.5068499999999999,0.7891799799999998,0.0537
Irma,12057001400,7,0,0,0,,,49781.0,0.560259314208875,0.7694155335634245,0.0621647912671447
Irma,12057001500,18,5,3,1,0.6,0.2,88625.0,0.5068499999999999,0.7891799799999999,0.0537
Irma,12057002702,1,0,0,0,,,52230.0,,,
Irma,12057002800,4,0,0,0,,,84363.0,0.7462810677686246,0.73949246480659,0.0750093614641833
Irma,12057004200,8,1,0,1,0.0,1.0,86406.0,0.88767999,0.7718600000000001,0.061209999
Irma,12057004300,1,0,0,0,,,21268.0,0.6431099799999999,0.75247002,0.036839999
Irma,12057005102,1,0,0,0,,,157656.0,0.8876799900000002,0.7718599999999999,0.0612099989999999
Irma,12057005302,220,34,17,9,0.5,0.2647058823529412,40487.0,0.52095002,0.8392599800000001,0.04056
Irma,12057005401,122,23,3,19,0.13043478260869565,0.8260869565217391,114519.0,1.0994999,0.7927799800000003,0.06989
Irma,12057005500,2,1,0,1,0.0,1.0,119770.0,1.0994998999999994,0.7927799799999999,0.06989
Irma,12057005900,5,1,1,0,1.0,0.0,148017.0,1.0901900886917966,0.8535094889868667,0.082840920560805
Irma,12057006101,13,2,0,2,0.0,1.0,149894.0,1.0994999,0.7927799799999998,0.06989
Irma,12057006400,9,2,0,2,0.0,1.0,175288.0,1.1700000000000008,0.9320300199999996,0.097989999
Irma,12057006504,1,0,0,0,,,49118.0,,,
Irma,12057006700,41,9,1,7,0.1111111111111111,0.7777777777777778,139609.0,1.00578023415722,0.8602433248336747,0.0629387492938115
Irma,12057006802,2,0,0,0,,,88432.0,1.00424,0.85957003,0.0626099999999999
Irma,12057006900,9,1,0,1,0.0,1.0,94611.0,1.00424,0.8595700299999999,0.0626099999999999
Irma,12057007200,77,0,0,0,,,91696.0,0.8681799800000002,0.8303499799999999,0.0646499989999999
Irma,12057011613,3,0,0,0,,,47182.0,0.5801931843699262,0.8262885481856692,0.0309262911284857
Irma,12057011615,1,0,0,0,,,62528.0,0.5799700000000001,0.8285700099999999,0.030920001
Irma,12057011617,5,0,0,0,,,63312.0,,,
Irma,12057011708,1,0,0,0,,,84919.0,0.6084656438148239,0.7603756043612446,0.0333455778664305
Irma,12057011712,4,0,0,0,,,64897.0,0.5799700000000002,0.82857001,0.0309200009999999
Irma,12057011713,3,0,0,0,,,80166.0,,,
Irma,12057011714,15,3,1,1,0.3333333333333333,0.3333333333333333,99688.0,,,
Irma,12057013412,9,0,0,0,,,96550.0,0.8239905592900664,0.7434985585456952,0.0570352609154967
Irma,12057013413,2,0,0,0,,,116432.0,0.8244400000000002,0.74330997,0.05717
Irma,12057013501,54,7,2,3,0.2857142857142857,0.42857142857142855,61544.0,0.56897002,0.8167499900000001,0.03246
Irma,12057013602,3,1,1,0,1.0,0.0,53750.0,0.5689700200000001,0.8167499900000001,0.0324599999999999
Irma,12057013604,12,2,0,0,0.0,0.0,46250.0,0.713332425304054,0.7786411519594596,0.0412118574425675
Irma,12057013702,9,0,0,0,,,80383.0,0.7044612837885043,0.7809829589869798,0.0406740514553826
Irma,12057013801,24,3,3,0,1.0,0.0,49135.0,0.6149299699999999,0.7803099800000001,0.0414599999999999
Irma,12057013802,21,2,2,0,1.0,0.0,55679.0,0.6535965405507447,0.7756007869241426,0.0423986731371666
Irma,12057013804,1,0,0,0,,,91488.0,0.61492997,0.7803099799999998,0.04146
Irma,12057014002,1,0,0,0,,,50172.0,0.5978299999999998,0.90232998,0.0413499999999999
Irma,12057014104,4,0,0,0,,,46667.0,0.5978300000000001,0.9023299799999996,0.04135
Irma,12057014108,5,1,1,0,1.0,0.0,52000.0,0.5978299999999999,0.9023299800000004,0.04135
Irma,12057014109,4,0,0,0,,,74024.0,0.59783,0.90232998,0.04135
Irma,12057014117,1,0,0,0,,,106750.0,0.91736001,0.85790998,0.066670001
Irma,12057014118,12,2,0,1,0.0,0.5,101281.0,0.9173600100000002,0.8579099800000001,0.066670001
Irma,12057014121,3,0,0,0,,,109917.0,0.707689994187481,0.8870576087388223,0.0500554582531606
Irma,12057014400,2,0,0,0,,,95208.0,,,
Irma,12071000401,6,0,0,0,,,66875.0,0.5733100200000001,0.90667999,0.060690001
Irma,12071000402,1,0,0,0,,,69537.0,0.57331002,0.90667999,0.060690001
Irma,12071000503,1,0,0,0,,,58561.0,0.5339981270302714,0.9342000805349686,0.0538861909791231
Irma,12071001911,3,0,0,0,,,74219.0,0.8435650562864495,0.9126921431818183,0.065411045474271
Irma,12071001917,27,2,1,0,0.5,0.0,50115.0,,,
Irma,12071001921,3,0,0,0,,,,,,
Irma,12071010412,1,0,0,0,,,63406.0,0.8117181450192578,0.8518968446259886,0.0754082804498276
Irma,12071020502,1,0,0,0,,,54688.0,0.628566272198939,0.9045252559257296,0.0857335285713527
Irma,12071020600,2,0,0,0,,,64728.0,0.6502599700000001,0.75953001,0.0835399999999999
Irma,12071020700,2,0,0,0,,,72159.0,0.6502599699999999,0.7595300100000002,0.0835399999999999
Irma,12071050105,7,1,1,0,1.0,0.0,70972.0,0.8302786086938608,0.8219346411536878,0.0680678684338689
Irma,12071050106,211,11,2,5,0.18181818181818182,0.45454545454545453,74082.0,0.81441998,0.8395799999999999,0.0673300029999999
Irma,12071050321,17,4,0,4,0.0,1.0,149292.0,,,
Irma,12071050401,19,1,0,1,0.0,1.0,59973.0,,,
Irma,12071050501,1,0,0,0,,,92321.0,,,
Irma,12071050601,69,9,1,7,0.1111111111111111,0.7777777777777778,72639.0,0.91762,0.6100100299999999,0.0639799979999999
Irma,12071050603,69,4,0,3,0.0,0.75,59120.0,,,
Irma,12071060101,19,0,0,0,,,44083.0,0.8523899899999998,0.9348300100000002,0.064829998
Irma,12071060102,148,14,1,12,0.07142857142857142,0.8571428571428571,86838.0,0.8523899899999999,0.93483001,0.064829998
Irma,12071060201,3,1,0,1,0.0,1.0,103281.0,0.85238999,0.93483001,0.0648299979999999
Irma,12071060203,92,4,1,3,0.25,0.75,69107.0,0.8523899900000002,0.9348300100000002,0.064829998
Irma,12071060300,57,12,1,10,0.08333333333333333,0.8333333333333334,119500.0,0.9151473822924192,0.6223227007220218,0.0640122182166064
Irma,12071070102,3,0,0,0,,,76016.0,0.6913764228504198,0.932049125082353,0.0992420266598319
Irma,12071070201,1,0,0,0,,,76923.0,,,
Irma,12071070202,1,0,0,0,,,46786.0,,,
Irma,12071080204,1,0,0,0,,,138000.0,0.95402002,0.8808400000000002,0.066780001
Irma,12071080300,2,0,0,0,,,46651.0,0.5285952296903461,0.9342547129326044,0.0583781599435336
Irma,12081000101,3,0,0,0,,,60972.0,0.5502099999999999,0.92698002,0.040830001
Irma,12081000403,1,0,0,0,,,87303.0,0.8447899800000003,0.93878001,0.0631299989999999
Irma,12081000703,12,2,0,1,0.0,0.5,61055.0,0.5287200200000002,0.93818003,0.038679998
Irma,12081000704,37,2,0,2,0.0,1.0,43849.0,0.5287200200000003,0.9381800300000004,0.038679998
Irma,12081000705,4,0,0,0,,,45568.0,0.5287200200000003,0.9381800300000004,0.038679998
Irma,12081001002,1,0,0,0,,,,,,
Irma,12081001107,2,0,0,0,,,72870.0,0.8041317256647399,0.8730199787167631,0.0552252487791907
Irma,12081001202,22,2,0,1,0.0,0.5,73750.0,0.7489089699557011,0.93493930446491,0.0558717110055957
Irma,12081001300,2,0,0,0,,,57188.0,0.6311500099999998,0.95183998,0.0517099979999999
Irma,12081001402,7,0,0,0,,,67857.0,0.63115001,0.9518399800000004,0.051709998
Irma,12081001404,64,5,0,4,0.0,0.8,98769.0,0.63115001,0.9518399799999998,0.051709998
Irma,12081001602,2,0,0,0,,,72315.0,0.6311500100000002,0.9518399799999996,0.051709998
Irma,12081001603,23,2,0,2,0.0,1.0,60000.0,,,
Irma,12081001701,17,2,0,2,0.0,1.0,68125.0,0.8919799899999998,0.9362199900000004,0.036320001
Irma,12081001705,4,2,0,2,0.0,1.0,111824.0,,,
Irma,12081001801,2,1,0,1,0.0,1.0,102905.0,,,
Irma,12081001802,42,5,0,5,0.0,1.0,92663.0,,,
Irma,12081001904,21,0,0,0,,,69549.0,0.6868144859958254,0.8279317231292399,0.0511614268571925
Irma,12081002003,4,0,0,0,,,71175.0,0.5287200200000001,0.93818003,0.038679998
Irma,12086000107,2,0,0,0,,,54811.0,0.8799899800000002,0.7915199999999999,0.03889
Irma,12086000109,216,15,2,4,0.13333333333333333,0.26666666666666666,55179.0,0.72265105195301,0.5724834115198241,0.0382551678773862
Irma,12086000120,3,0,0,0,,,73939.0,0.7213699799999999,0.57069999,0.038249999
Irma,12086000123,87,14,4,9,0.2857142857142857,0.6428571428571429,56500.0,0.8799899800000001,0.79152,0.03889
Irma,12086000124,4,0,0,0,,,42105.0,0.6419067920524018,0.7441132651091704,0.0349601424809731
Irma,12086000211,15,2,0,1,0.0,0.5,54821.0,0.7601945133407433,0.8318243749094955,0.0348749313686884
Irma,12086000306,9,2,0,2,0.0,1.0,44622.0,0.5974599699999998,0.8411099900000001,0.033119999
Irma,12086000308,18,1,1,0,1.0,0.0,69924.0,0.5652993853301187,0.8284647516691399,0.0254045130949555
Irma,12086000309,10,2,1,1,0.5,0.5,43839.0,,,
Irma,12086000310,9,1,1,0,1.0,0.0,50500.0,,,
Irma,12086000312,4,0,0,0,,,40398.0,,,
Irma,12086000408,29,3,1,0,0.3333333333333333,0.0,43028.0,0.4193004929551594,0.9004797028633171,0.0152516837745362
Irma,12086000415,10,1,1,0,1.0,0.0,60893.0,,,
Irma,12086000416,2,0,0,0,,,30585.0,,,
Irma,12086000418,3,0,0,0,,,32276.0,,,
Irma,12086000712,12,0,0,0,,,40670.0,0.36320999,0.6889600199999998,0.01086
Irma,12086000808,50,1,0,1,0.0,1.0,42100.0,0.3632099899999999,0.68896002,0.01086
Irma,12086001006,84,12,4,5,0.3333333333333333,0.4166666666666667,30657.0,0.42877001,0.86833,0.0191499999999999
Irma,12086001007,11,0,0,0,,,46413.0,,,
Irma,12086001101,1,0,0,0,,,60679.0,0.5786566823873278,0.8337167147935131,0.0286089957942674
Irma,12086001104,6,1,0,1,0.0,1.0,151708.0,0.6957899900000001,0.7021700099999998,0.059050001
Irma,12086001204,29,6,0,4,0.0,0.6666666666666666,64155.0,0.7081856033526226,0.5994723812637671,0.0377041524440918
Irma,12086001205,7,1,0,1,0.0,1.0,106919.0,0.6456731874165553,0.772984879646195,0.0458340086588785
Irma,12086001206,27,4,2,2,0.5,0.5,104958.0,0.6928448188718848,0.7063315266724968,0.0582733481198076
Irma,12086001301,89,16,6,6,0.375,0.375,54716.0,0.6957899899999999,0.7021700099999999,0.059050001
Irma,12086001302,22,1,0,0,0.0,0.0,72127.0,0.7002575221150714,0.7006326479591097,0.0587674516965804
Irma,12086001402,8,2,0,1,0.0,0.5,31745.0,0.6932589949289101,0.703744986208531,0.0586718019383886
Irma,12086001605,1,0,0,0,,,29934.0,0.3632099899999999,0.6889600199999999,0.01086
Irma,12086001704,2,1,0,0,0.0,0.0,39696.0,,,
Irma,12086001705,24,3,2,1,0.6666666666666666,0.3333333333333333,33947.0,,,
Irma,12086002402,4,0,0,0,,,39047.0,0.4269599899999999,0.8992299999999998,0.01194
Irma,12086002707,3,2,0,2,0.0,1.0,82467.0,,,
Irma,12086002710,1,0,0,0,,,113082.0,,,
Irma,12086002900,2,1,0,1,0.0,1.0,37054.0,0.4300399985674547,0.8733391515994438,0.0175816694130737
Irma,12086003001,101,17,6,10,0.35294117647058826,0.5882352941176471,20515.0,0.5718100100000001,0.8372499900000003,0.031470001
Irma,12086003004,27,7,2,4,0.2857142857142857,0.5714285714285714,25055.0,0.4973795287393256,0.7442960645191012,0.0197069942584269
Irma,12086003005,12,3,1,2,0.3333333333333333,0.6666666666666666,33856.0,,,
Irma,12086003006,11,3,0,2,0.0,0.6666666666666666,30592.0,,,
Irma,12086003603,21,6,2,2,0.3333333333333333,0.3333333333333333,41056.0,,,
Irma,12086003604,2,1,0,1,0.0,1.0,60281.0,,,
Irma,12086003605,58,14,3,10,0.21428571428571427,0.7142857142857143,27610.0,,,
Irma,12086003606,5,2,1,0,0.5,0.0,17205.0,,,
Irma,12086003607,1,0,0,0,,,27565.0,,,
Irma,12086003906,16,1,0,0,0.0,0.0,210469.0,0.8508705211708043,0.7760109754205259,0.056882178830678
Irma,12086003911,19,3,0,1,0.0,0.3333333333333333,46458.0,0.8242700100000001,0.7332299899999998,0.055050001
Irma,12086003912,44,3,0,2,0.0,0.6666666666666666,51085.0,0.8242700100000002,0.7332299899999999,0.055050001
Irma,12086003913,4,0,0,0,,,47222.0,0.8242700100000003,0.73322999,0.055050001
Irma,12086003914,1,0,0,0,,,52083.0,0.8242700100000002,0.7332299900000001,0.0550500009999999
Irma,12086003915,47,4,0,3,0.0,0.75,64063.0,0.8242700100000001,0.73322999,0.055050001
Irma,12086003916,6,0,0,0,,,65713.0,0.82427001,0.7332299899999999,0.055050001
Irma,12086003917,3,0,0,0,,,71379.0,0.82427001,0.73322999,0.055050001
Irma,12086003919,2,0,0,0,,,111583.0,0.8595499999999999,0.7899699799999997,0.0574799999999999
Irma,12086004000,1,0,0,0,,,124504.0,0.8595499999999996,0.7899699800000001,0.05748
Irma,12086004102,2,1,0,1,0.0,1.0,181875.0,0.6425099999999999,0.8408300300000006,0.0413999999999999
Irma,12086004103,5,3,0,3,0.0,1.0,42238.0,0.8595500000000001,0.7899699799999998,0.0574799999999999
Irma,12086004105,2,0,0,0,,,68125.0,0.8274014129692834,0.7975035164163821,0.0550981843003412
Irma,12086004106,6,1,0,1,0.0,1.0,160664.0,0.7813963197969543,0.808284116024746,0.051689771573604
Irma,12086004301,1,0,0,0,,,78526.0,0.6425099999999999,0.8408300300000001,0.0413999999999999
Irma,12086004304,1,0,0,0,,,69659.0,0.6425099999999999,0.84083003,0.0413999999999999
Irma,12086004602,349,73,6,66,0.0821917808219178,0.9041095890410958,239853.0,0.8381500199999999,0.9374600100000005,0.038860001
Irma,12086004605,1,0,0,0,,,168646.0,0.8381500200000002,0.93746001,0.038860001
Irma,12086004607,32,5,0,5,0.0,1.0,166250.0,0.83815002,0.93746001,0.038860001
Irma,12086004701,3,0,0,0,,,88324.0,0.6959299999999998,0.77262002,0.0259000009999999
Irma,12086004703,8,1,1,0,1.0,0.0,85703.0,0.6959299999999996,0.7726200199999999,0.025900001
Irma,12086004901,31,4,1,3,0.25,0.75,51385.0,0.4805899900000001,0.6171699799999999,0.01438
Irma,12086004903,14,2,2,0,1.0,0.0,43428.0,,,
Irma,12086005002,120,13,7,2,0.5384615384615384,0.15384615384615385,55142.0,0.4922099999999997,0.7378399999999999,0.018890001
Irma,12086005003,296,33,7,13,0.21212121212121213,0.3939393939393939,60975.0,,,
Irma,12086005004,163,23,5,6,0.21739130434782608,0.2608695652173913,44643.0,,,
Irma,12086005102,181,22,6,8,0.2727272727272727,0.36363636363636365,33324.0,0.4922099999999996,0.73784,0.018890001
Irma,12086005103,7,0,0,0,,,45023.0,0.4922099999999998,0.73784,0.0188900009999999
Irma,12086005104,13,2,0,0,0.0,0.0,31440.0,0.4922099999999998,0.73784,0.018890001
Irma,12086005201,30,3,0,0,0.0,0.0,36535.0,0.4918106226881521,0.7370511334004762,0.018876358800769
Irma,12086005202,13,5,0,4,0.0,0.8,38322.0,0.5195704863160648,0.6248120300872144,0.0256271308320251
Irma,12086005303,1,0,0,0,,,41177.0,0.4485900099999999,0.6516799900000002,0.0174
Irma,12086005305,39,8,1,6,0.125,0.75,30667.0,,,
Irma,12086005406,13,0,0,0,,,,0.4916012955581884,0.7366376617877831,0.018869208463665
Irma,12086005701,12,2,1,0,0.5,0.0,55433.0,0.4777307695128372,0.6110781867939431,0.0151334168558262
Irma,12086005708,21,2,0,1,0.0,0.5,37176.0,,,
Irma,12086005902,5,1,0,0,0.0,0.0,47404.0,0.4615770321418888,0.5738904978852236,0.0202019440356981
Irma,12086005903,13,5,3,1,0.6,0.2,52685.0,0.62185001,0.7203299999999998,0.035119999
Irma,12086006002,94,11,6,2,0.5454545454545454,0.18181818181818182,74613.0,0.6218500099999997,0.7203299999999999,0.0351199989999999
Irma,12086006004,25,2,1,1,0.5,0.5,128636.0,,,
Irma,12086006605,2,2,2,0,1.0,0.0,112039.0,,,
Irma,12086006713,1,0,0,0,,,148068.0,1.0360301,0.6524599799999999,0.046410002
Irma,12086006719,5,1,0,1,0.0,1.0,102039.0,,,
Irma,12086006720,8,1,1,0,1.0,0.0,136406.0,,,
Irma,12086006801,3,2,1,1,0.5,0.5,139659.0,0.75603998,0.8027499900000002,0.054110002
Irma,12086006802,106,10,1,6,0.1,0.6,181728.0,0.770190945012225,0.7930568513501766,0.0539130770711763
Irma,12086007300,63,4,0,4,0.0,1.0,250001.0,0.7564498978239843,0.8026904252466155,0.0541141509332688
Irma,12086007403,3,1,0,1,0.0,1.0,124773.0,,,
Irma,12086007610,8,2,0,2,0.0,1.0,99296.0,,,
Irma,12086007708,107,11,3,2,0.2727272727272727,0.18181818181818182,70750.0,,,
Irma,12086007801,5,0,0,0,,,250001.0,0.8777999900000002,0.8237000100000001,0.04761
Irma,12086007806,3,1,0,1,0.0,1.0,250001.0,0.8777999900000009,0.8237000100000003,0.04761
Irma,12086007807,1,0,0,0,,,158984.0,0.8777999900000003,0.8237000100000001,0.0476099999999999
Irma,12086007901,1,0,0,0,,,125306.0,0.988808463737374,0.7712064699494949,0.0543402022340067
Irma,12086007902,12,1,1,0,1.0,0.0,179083.0,0.80567998,0.8062000300000004,0.044670001
Irma,12086008000,27,3,1,1,0.3333333333333333,0.3333333333333333,176778.0,0.8210257268402323,0.8125011053324591,0.0487331512833863
Irma,12086008101,2,0,0,0,,,250001.0,0.8777999900000001,0.8237000099999999,0.04761
Irma,12086008205,2,0,0,0,,,185559.0,1.0511251379899624,0.7459730565545796,0.0485515097932245
Irma,12086008206,21,0,0,0,,,97016.0,1.0012334041489614,0.751304377603247,0.0459625392169968
Irma,12086008207,2,0,0,0,,,232188.0,0.5932800199999999,0.8949400200000002,0.0281199999999999
Irma,12086008419,4,0,0,0,,,69023.0,0.7256912849817074,0.7277510294756098,0.0378764459941056
Irma,12086008423,4,0,0,0,,,95286.0,,,
Irma,12086008809,2,0,0,0,,,102382.0,,,
Irma,12086008906,3,0,0,0,,,59615.0,0.5393000199999999,0.7638700000000003,0.02256
Irma,12086008910,4,0,0,0,,,63368.0,,,
Irma,12086009010,7,0,0,0,,,89028.0,0.7842027247468628,0.7079363715923843,0.0224198918217221
Irma,12086009014,1,0,0,0,,,84464.0,0.4805899899999999,0.6171699800000002,0.01438
Irma,12086009020,16,1,0,1,0.0,1.0,39635.0,0.6210600100000001,0.6196200300000002,0.031810001
Irma,12086009021,135,10,2,3,0.2,0.3,50823.0,0.62106001,0.6196200299999999,0.031810001
Irma,12086009022,33,0,0,0,,,63107.0,0.62106001,0.6196200300000002,0.031810001
Irma,12086009040,140,3,1,2,0.3333333333333333,0.6666666666666666,76957.0,0.92507440675,0.8221537799166667,0.0249380833416666
Irma,12086009043,18,0,0,0,,,92188.0,0.92699999,0.8225700300000002,0.02493
Irma,12086009044,1,0,0,0,,,75208.0,0.9269999900000004,0.82257003,0.0249299999999999
Irma,12086009051,156,20,7,6,0.35,0.3,96400.0,,,
Irma,12086009052,1,1,0,0,0.0,0.0,38048.0,,,
Irma,12086009054,79,2,1,0,0.5,0.0,91364.0,,,
Irma,12086009055,16,2,0,1,0.0,0.5,67344.0,,,
Irma,12086009057,45,2,0,0,0.0,0.0,86667.0,,,
Irma,12086009101,89,10,2,5,0.2,0.5,52703.0,,,
Irma,12086009102,6,1,1,0,1.0,0.0,41714.0,,,
Irma,12086009704,5,1,0,1,0.0,1.0,89577.0,0.8314658020615273,0.8611236167715701,0.0394330198019801
Irma,12086010209,1,0,0,0,,,78176.0,0.61488003,0.7171499700000002,0.016009999
Irma,12086010213,1,0,0,0,,,42176.0,,,
Irma,12086010400,1,1,0,1,0.0,1.0,77542.0,0.5305191193984957,0.8767752764661656,0.0205672178796992
Irma,12086010610,20,0,0,0,,,89777.0,0.5951242487705689,0.8611127486248236,0.0270829247957216
Irma,12086010624,7,0,0,0,,,77455.0,,,
Irma,12086010626,4,4,0,4,0.0,1.0,62083.0,,,
Irma,12086011406,1,0,0,0,,,51699.0,,,
Irma,12086012701,1,1,1,0,1.0,0.0,121250.0,,,
Irma,12086013302,2,0,0,0,,,61979.0,,,
Irma,12086013900,1,0,0,0,,,60066.0,0.5629021567522468,0.7478301864569961,0.014706893453145
Irma,12086014400,1,0,0,0,,,77276.0,0.7094399899999998,0.6774899999999997,0.0260799989999999
Irma,12086014500,23,2,0,1,0.0,0.5,90293.0,0.5587563542420353,0.5815947594611932,0.0196462752751763
Irma,12086015002,15,1,0,1,0.0,1.0,96953.0,,,
Irma,12086015300,11,0,0,0,,,110500.0,0.6306461046215142,0.6997286879780876,0.0247052988047808
Irma,12086015400,2,2,0,0,0.0,0.0,84697.0,0.5734500299999999,0.6963599899999998,0.02369
Irma,12086015501,1,0,0,0,,,46964.0,,,
Irma,12086015502,2,1,0,0,0.0,0.0,86250.0,,,
Irma,12086015700,2,0,0,0,,,114191.0,0.6309759929988976,0.6738262871995586,0.0249963940705622
Irma,12086015800,1,0,0,0,,,62634.0,0.5734500300000003,0.6963599899999999,0.0236899999999999
Irma,12086016401,3,0,0,0,,,145938.0,,,
Irma,12086490100,45,12,3,7,0.25,0.5833333333333334,63889.0,0.48058999,0.6171699799999998,0.01438
Irma,12086980400,3,0,0,0,,,,0.8381500200000002,0.93746001,0.0388600009999999
Irma,12086980500,5,0,0,0,,,73375.0,0.42695999,0.89923,0.0119399999999999
Irma,12087970500,53,5,1,1,0.2,0.2,87625.0,0.8608099800000009,0.98566002,0.05553
Irma,12087970600,9,0,0,0,,,68692.0,0.8590051394068807,0.98512680455516,0.0554696916512455
Irma,12087970700,6,0,0,0,,,48445.0,0.8362699700000004,0.97841001,0.0547100009999999
Irma,12087970800,16,4,0,4,0.0,1.0,100144.0,0.813360059524881,0.9771553600025004,0.0517286375256314
Irma,12087970900,8,0,0,0,,,82198.0,0.7639599999999995,0.97444999,0.045299999
Irma,12087971001,41,4,0,0,0.0,0.0,96071.0,0.6931800199999999,0.99368,0.050009999
Irma,12087971002,21,0,0,0,,,90714.0,0.6931800199999999,0.9936800000000005,0.050009999
Irma,12087971100,84,13,3,10,0.23076923076923078,0.7692307692307693,77200.0,0.6931800199999999,0.9936800000000002,0.050009999
Irma,12087971200,63,16,1,12,0.0625,0.75,76793.0,0.6931800199999999,0.99368,0.050009999
Irma,12087971300,29,7,4,2,0.5714285714285714,0.2857142857142857,51905.0,0.6931800199999999,0.99368,0.0500099989999999
Irma,12087971401,4,0,0,0,,,71321.0,0.88569999,0.9399899799999994,0.0658299999999999
Irma,12087971800,1,0,0,0,,,69896.0,0.7705699799999998,0.9932600300000004,0.0764599959999999
Irma,12087971900,15,3,0,3,0.0,1.0,73047.0,0.7705699799999997,0.9932600299999996,0.0764599959999999
Irma,12087972000,95,0,0,0,,,91385.0,0.7705699799999999,0.99326003,0.0764599959999999
Irma,12087972100,44,0,0,0,,,83009.0,0.77056998,0.99326003,0.0764599959999999
Irma,12087972200,1,0,0,0,,,89866.0,0.7705699800000001,0.9932600299999996,0.0764599959999999
Irma,12087972500,2,0,0,0,,,127589.0,0.7705699799999997,0.9932600299999996,0.0764599959999999
Irma,12087972700,26,7,2,2,0.2857142857142857,0.2857142857142857,77009.0,,,
Irma,12089050102,4,0,0,0,,,91028.0,0.8891000199999989,0.97891003,0.1194099999999999
Irma,12089050103,1,0,0,0,,,55821.0,,,
Irma,12089050205,1,0,0,0,,,91352.0,,,
Irma,12089050505,2,0,0,0,,,54158.0,,,
Irma,12089050507,4,1,1,0,1.0,0.0,68258.0,,,
Irma,12089050509,71,4,1,1,0.25,0.25,54104.0,,,
Irma,12109020200,9,1,0,1,0.0,1.0,61326.0,0.8724300300000001,0.9716299800000002,0.071359999
Irma,12109020400,2,0,0,0,,,70484.0,0.8724300299999999,0.9716299800000004,0.0713599989999999
Irma,12109020500,3,1,1,0,1.0,0.0,110227.0,0.9657682183628202,0.9563071200396086,0.0895903053110641
Irma,12109020603,7,0,0,0,,,134637.0,,,
Irma,12109020604,7,1,0,1,0.0,1.0,126500.0,,,
Irma,12109020605,2,0,0,0,,,126307.0,,,
Irma,12109020606,4,0,0,0,,,102723.0,,,
Irma,12109020706,6,1,0,1,0.0,1.0,208929.0,1.2263499000000002,0.9018700100000002,0.075280003
Irma,12109020708,4,0,0,0,,,192375.0,1.2244650503172412,0.902011017751724,0.078302589055862
Irma,12109020713,2,0,0,0,,,138646.0,,,
Irma,12109020801,1,0,0,0,,,132264.0,1.16953,0.8921499800000001,0.0893699969999999
Irma,12109020905,1,0,0,0,,,98607.0,,,
Irma,12109020908,3,0,0,0,,,114078.0,,,
Irma,12109021004,7,2,1,1,0.5,0.5,87865.0,1.0628299999999995,0.8751400100000001,0.0883399989999999
Irma,12109021102,15,3,0,3,0.0,1.0,82154.0,0.8017590357547588,0.8164325058964144,0.0495571553421868
Irma,12109021209,1,0,0,0,,,64403.0,,,
Irma,12109021211,2,0,0,0,,,70936.0,,,
Irma,12115000200,1,0,0,0,,,64482.0,0.6240525210291039,0.9052156546433324,0.0620948649638577
Irma,12115000900,1,0,0,0,,,104781.0,0.5192402476109212,0.9684774209215016,0.058061876327645
Irma,12115001903,5,1,0,1,0.0,1.0,148203.0,1.0473800000000002,0.5584400300000001,0.07429
Irma,12115001904,12,0,0,0,,,126277.0,1.04738,0.55844003,0.07429
Irma,12115002203,26,0,0,0,,,61055.0,0.8892400300000003,0.8576099899999996,0.054850001
