disaster,home_zip,int_bin
Harvey (2017),79605,No TS winds (<34kt)
Harvey (2017),75862,No TS winds (<34kt)
Harvey (2017),76544,No TS winds (<34kt)
Harvey (2017),77053,Tropical-storm (34–49kt)
Harvey (2017),75241,No TS winds (<34kt)
Harvey (2017),75968,No TS winds (<34kt)
Harvey (2017),76118,No TS winds (<34kt)
Harvey (2017),76528,No TS winds (<34kt)
Harvey (2017),78744,No TS winds (<34kt)
Harvey (2017),79007,No TS winds (<34kt)
Harvey (2017),75051,No TS winds (<34kt)
Harvey (2017),77504,Tropical-storm (34–49kt)
Harvey (2017),78222,Tropical-storm (34–49kt)
Harvey (2017),77094,Tropical-storm (34–49kt)
Harvey (2017),76365,No TS winds (<34kt)
Harvey (2017),77486,Tropical-storm (34–49kt)
Harvey (2017),77488,Tropical-storm (34–49kt)
Harvey (2017),77707,No TS winds (<34kt)
Harvey (2017),75972,No TS winds (<34kt)
Harvey (2017),79526,No TS winds (<34kt)
Harvey (2017),78214,Tropical-storm (34–49kt)
Harvey (2017),75203,No TS winds (<34kt)
Harvey (2017),76691,No TS winds (<34kt)
Harvey (2017),77049,Tropical-storm (34–49kt)
Harvey (2017),77351,No TS winds (<34kt)
Harvey (2017),78076,No TS winds (<34kt)
Harvey (2017),75758,No TS winds (<34kt)
Harvey (2017),78549,No TS winds (<34kt)
Harvey (2017),79855,No TS winds (<34kt)
Harvey (2017),74733,No TS winds (<34kt)
Harvey (2017),75472,No TS winds (<34kt)
Harvey (2017),79350,No TS winds (<34kt)
Harvey (2017),76859,No TS winds (<34kt)
Harvey (2017),76077,No TS winds (<34kt)
Harvey (2017),75058,No TS winds (<34kt)
Harvey (2017),75860,No TS winds (<34kt)
Harvey (2017),79752,No TS winds (<34kt)
Harvey (2017),76449,No TS winds (<34kt)
Harvey (2017),76707,Tropical-storm (34–49kt)
Harvey (2017),77837,Tropical-storm (34–49kt)
Harvey (2017),79040,No TS winds (<34kt)
Harvey (2017),73573,No TS winds (<34kt)
Harvey (2017),78065,No TS winds (<34kt)
Harvey (2017),75426,No TS winds (<34kt)
Harvey (2017),78026,Tropical-storm (34–49kt)
Harvey (2017),78402,Gale-force (50–63kt)
Harvey (2017),75240,No TS winds (<34kt)
Harvey (2017),77455,Tropical-storm (34–49kt)
Harvey (2017),79528,No TS winds (<34kt)
Harvey (2017),76936,No TS winds (<34kt)
Harvey (2017),78159,Gale-force (50–63kt)
Harvey (2017),75790,No TS winds (<34kt)
Harvey (2017),76853,No TS winds (<34kt)
Harvey (2017),79237,No TS winds (<34kt)
Harvey (2017),76871,No TS winds (<34kt)
Harvey (2017),75562,No TS winds (<34kt)
Harvey (2017),78561,No TS winds (<34kt)
Harvey (2017),76370,No TS winds (<34kt)
Harvey (2017),77577,Tropical-storm (34–49kt)
Harvey (2017),75667,No TS winds (<34kt)
Harvey (2017),79009,No TS winds (<34kt)
Harvey (2017),88231,No TS winds (<34kt)
Harvey (2017),73660,No TS winds (<34kt)
Harvey (2017),77451,Tropical-storm (34–49kt)
Harvey (2017),76864,No TS winds (<34kt)
Harvey (2017),75760,No TS winds (<34kt)
Harvey (2017),77865,Tropical-storm (34–49kt)
Harvey (2017),79560,No TS winds (<34kt)
Harvey (2017),79842,No TS winds (<34kt)
Harvey (2017),78802,No TS winds (<34kt)
Harvey (2017),74750,No TS winds (<34kt)
Harvey (2017),78107,Gale-force (50–63kt)
Harvey (2017),79367,No TS winds (<34kt)
Harvey (2017),75926,No TS winds (<34kt)
Harvey (2017),75153,No TS winds (<34kt)
Harvey (2017),78243,No TS winds (<34kt)
Harvey (2017),79091,No TS winds (<34kt)
Harvey (2017),78142,Gale-force (50–63kt)
Harvey (2017),71069,No TS winds (<34kt)
Harvey (2017),78339,Tropical-storm (34–49kt)
Harvey (2017),71439,No TS winds (<34kt)
Harvey (2017),88267,No TS winds (<34kt)
Harvey (2017),75832,No TS winds (<34kt)
Harvey (2017),79025,No TS winds (<34kt)
Harvey (2017),79380,No TS winds (<34kt)
Harvey (2017),76459,No TS winds (<34kt)
Harvey (2017),76628,No TS winds (<34kt)
Imelda (2019),75061,No TS winds (<34kt)
Imelda (2019),75180,No TS winds (<34kt)
Imelda (2019),75773,No TS winds (<34kt)
Imelda (2019),76009,No TS winds (<34kt)
Imelda (2019),76082,No TS winds (<34kt)
Imelda (2019),77328,No TS winds (<34kt)
Imelda (2019),78014,No TS winds (<34kt)
Imelda (2019),78244,No TS winds (<34kt)
Imelda (2019),75007,No TS winds (<34kt)
Imelda (2019),75497,No TS winds (<34kt)
Imelda (2019),75703,No TS winds (<34kt)
Imelda (2019),75765,No TS winds (<34kt)
Imelda (2019),76531,No TS winds (<34kt)
Imelda (2019),77034,No TS winds (<34kt)
Imelda (2019),77345,No TS winds (<34kt)
Imelda (2019),77351,No TS winds (<34kt)
Imelda (2019),78002,No TS winds (<34kt)
Imelda (2019),78610,No TS winds (<34kt)
Imelda (2019),75057,No TS winds (<34kt)
Imelda (2019),75205,No TS winds (<34kt)
Imelda (2019),75551,No TS winds (<34kt)
Imelda (2019),75961,No TS winds (<34kt)
Imelda (2019),77429,No TS winds (<34kt)
Imelda (2019),78628,No TS winds (<34kt)
Imelda (2019),79720,No TS winds (<34kt)
Imelda (2019),76380,No TS winds (<34kt)
Imelda (2019),78832,No TS winds (<34kt)
Imelda (2019),71052,No TS winds (<34kt)
Imelda (2019),75474,No TS winds (<34kt)
Imelda (2019),76133,No TS winds (<34kt)
Imelda (2019),78558,No TS winds (<34kt)
Imelda (2019),75701,No TS winds (<34kt)
Imelda (2019),76245,No TS winds (<34kt)
Imelda (2019),79927,No TS winds (<34kt)
Imelda (2019),75234,No TS winds (<34kt)
Imelda (2019),77808,No TS winds (<34kt)
Imelda (2019),78739,No TS winds (<34kt)
Imelda (2019),76571,No TS winds (<34kt)
Imelda (2019),77706,No TS winds (<34kt)
Imelda (2019),78577,No TS winds (<34kt)
Imelda (2019),75847,No TS winds (<34kt)
Imelda (2019),76209,No TS winds (<34kt)
Imelda (2019),77531,No TS winds (<34kt)
Imelda (2019),77598,No TS winds (<34kt)
Imelda (2019),75662,No TS winds (<34kt)
Imelda (2019),77489,No TS winds (<34kt)
Imelda (2019),78266,No TS winds (<34kt)
Imelda (2019),76182,No TS winds (<34kt)
Imelda (2019),77371,No TS winds (<34kt)
Imelda (2019),78069,No TS winds (<34kt)
Imelda (2019),78256,No TS winds (<34kt)
Imelda (2019),70634,No TS winds (<34kt)
Imelda (2019),76367,No TS winds (<34kt)
Imelda (2019),77708,No TS winds (<34kt)
Imelda (2019),77320,No TS winds (<34kt)
Imelda (2019),75233,No TS winds (<34kt)
Imelda (2019),75486,No TS winds (<34kt)
Imelda (2019),78956,No TS winds (<34kt)
Imelda (2019),78237,No TS winds (<34kt)
Imelda (2019),76085,No TS winds (<34kt)
Imelda (2019),75249,No TS winds (<34kt)
Imelda (2019),75251,No TS winds (<34kt)
Imelda (2019),78372,No TS winds (<34kt)
Imelda (2019),76259,No TS winds (<34kt)
Imelda (2019),79068,No TS winds (<34kt)
Imelda (2019),76430,No TS winds (<34kt)
Imelda (2019),76682,No TS winds (<34kt)
Imelda (2019),76054,No TS winds (<34kt)
Imelda (2019),77547,No TS winds (<34kt)
Imelda (2019),75225,No TS winds (<34kt)
Imelda (2019),79413,No TS winds (<34kt)
Imelda (2019),75440,No TS winds (<34kt)
Imelda (2019),77865,No TS winds (<34kt)
