disaster,distance_km,density
Irma (2017),19.639278557114228,0.02077931147666637
Irma (2017),20.04008016032064,0.020412276411765563
Irma (2017),20.440881763527056,0.020042876658298375
Irma (2017),20.841683366733466,0.019672113097175856
Irma (2017),21.24248496993988,0.019300902389042536
Irma (2017),21.643286573146295,0.018930078637363047
Irma (2017),22.044088176352705,0.018560395842347147
Irma (2017),22.44488977955912,0.018192531031912044
Irma (2017),22.845691382765533,0.017827087954862847
Irma (2017),23.246492985971944,0.01746460122252718
Irma (2017),23.647294589178358,0.017105540788058978
Irma (2017),24.04809619238477,0.01675031665728566
Irma (2017),24.448897795591183,0.016399283731124564
Irma (2017),24.849699398797597,0.016052746686992317
Irma (2017),25.250501002004007,0.015710964815034718
Irma (2017),25.65130260521042,0.015374156734207396
Irma (2017),26.052104208416836,0.0150425049229753
Irma (2017),26.452905811623246,0.014716160009478823
Irma (2017),26.85370741482966,0.014395244776214199
Irma (2017),27.254509018036075,0.01407985784439553
Irma (2017),27.655310621242485,0.013770077013040354
Irma (2017),28.0561122244489,0.013465962237272032
Irma (2017),28.45691382765531,0.01316755823923258
Irma (2017),28.857715430861724,0.012874896753215423
Irma (2017),29.258517034068138,0.012587998414068826
Irma (2017),29.65931863727455,0.01230687430450226
Irma (2017),30.060120240480963,0.01203152718259075
Irma (2017),30.460921843687377,0.011761952415488375
Irma (2017),30.861723446893787,0.011498138649103101
Irma (2017),31.2625250501002,0.011240068246265555
Irma (2017),31.663326653306616,0.010987717527754294
Irma (2017),32.06412825651303,0.010741056851470998
Irma (2017),32.46492985971944,0.01050005056512483
Irma (2017),32.86573146292585,0.010264656867074708
Irma (2017),33.26653306613227,0.010034827608544811
Irma (2017),33.66733466933868,0.009810508068378595
Irma (2017),34.06813627254509,0.009591636728908807
Irma (2017),34.46893787575151,0.009378145078496856
Irma (2017),34.86973947895792,0.009169957462939339
Irma (2017),35.27054108216433,0.00896699100433972
Irma (2017),35.671342685370746,0.008769155602309325
Irma (2017),36.07214428857716,0.008576354028578764
Irma (2017),36.47294589178357,0.00838848212235901
Irma (2017),36.87374749498998,0.008205429090171423
Irma (2017),37.274549098196395,0.008027077910438553
Irma (2017),37.675350701402806,0.00785330583995541
Irma (2017),38.07615230460922,0.007683985016495139
Irma (2017),38.476953907815634,0.00751898314928463
Irma (2017),38.877755511022045,0.007358164286944792
Irma (2017),39.278557114228455,0.007201389650744905
Irma (2017),39.67935871743487,0.007048518519681678
Irma (2017),40.08016032064128,0.006899409152953904
Irma (2017),40.480961923847694,0.006753919734861368
Irma (2017),40.88176352705411,0.0066119093269846035
Irma (2017),41.28256513026052,0.0064732388126784186
Irma (2017),41.68336673346693,0.0063377718194068235
Irma (2017),42.08416833667335,0.006205375605219855
Irma (2017),42.48496993987976,0.006075921896688062
Irma (2017),42.88577154308617,0.005949287666824968
Irma (2017),43.28657314629259,0.005825355842901216
Irma (2017),43.687374749499,0.0057040159355413456
Irma (2017),44.08817635270541,0.005585164582059577
Irma (2017),44.48897795591183,0.0054687059985924335
Irma (2017),44.88977955911824,0.00535455233718988
Irma (2017),45.29058116232465,0.005242623945600715
Irma (2017),45.69138276553107,0.005132849529004708
Irma (2017),46.09218436873748,0.005025166214380112
Irma (2017),46.49298597194389,0.0049195195195281625
Irma (2017),46.8937875751503,0.004815863229996074
Irma (2017),47.294589178356716,0.004714159188230815
Irma (2017),47.69539078156313,0.0046143770002528735
Irma (2017),48.09619238476954,0.004516493665957863
Irma (2017),48.496993987975955,0.004420493139835085
Irma (2017),48.897795591182366,0.004326365829435329
Irma (2017),49.298597194388776,0.004234108039333551
Irma (2017),49.699398797595194,0.004143721368619139
Irma (2017),50.100200400801604,0.004055212070118056
Irma (2017),50.501002004008015,0.003968590379612544
Irma (2017),50.90180360721443,0.0038838698232900298
Irma (2017),51.30260521042084,0.003801066511527626
Irma (2017),51.703406813627254,0.0037201984269183137
Irma (2017),52.10420841683367,0.0036412847141733605
Irma (2017),52.50501002004008,0.003564344979207886
Irma (2017),52.90581162324649,0.0034893986043363964
Irma (2017),53.30661322645291,0.003416464086085743
Irma (2017),53.70741482965932,0.0033455584016770707
Irma (2017),54.10821643286573,0.003276696409746737
Irma (2017),54.50901803607215,0.0032098902903714564
Irma (2017),54.90981963927856,0.003145149028943133
Irma (2017),55.31062124248497,0.003082477947905726
Irma (2017),55.71142284569139,0.00302187828982588
Irma (2017),56.1122244488978,0.0029633468547234218
Irma (2017),56.51302605210421,0.0029068756940392273
Irma (2017),56.91382765531062,0.0028524518630698927
Irma (2017),57.31462925851704,0.002800057233151953
Irma (2017),57.71543086172345,0.002749668364335321
Irma (2017),58.11623246492986,0.002701256438747178
Irma (2017),58.517034068136276,0.0026547872543163384
Irma (2017),58.91783567134269,0.0026102212780036303
Irma (2017),59.3186372745491,0.0025675137571696356
Irma (2017),59.719438877755515,0.0025266148872082326
Irma (2017),60.120240480961925,0.002487470033084231
Irma (2017),60.521042084168336,0.002450020001939764
Irma (2017),60.92184368737475,0.0024142013634787635
Irma (2017),61.322645290581164,0.002379946814405316
Irma (2017),61.723446893787575,0.0023471855827843745
Irma (2017),62.12424849699399,0.0023158438678148583
Irma (2017),62.5250501002004,0.002285845310162481
Irma (2017),62.92585170340681,0.002257111487694435
Irma (2017),63.32665330661323,0.0022295624311995037
Irma (2017),63.72745490981964,0.002203117154466239
Irma (2017),64.12825651302606,0.002177694192937652
Irma (2017),64.52905811623246,0.002153212145065859
Irma (2017),64.92985971943888,0.0021295902104604063
Irma (2017),65.3306613226453,0.00210674871896307
Irma (2017),65.7314629258517,0.002084609644893625
Irma (2017),66.13226452905812,0.0020630971008966307
Irma (2017),66.53306613226454,0.0020421378060816262
Irma (2017),66.93386773547094,0.0020216615234859058
Irma (2017),67.33466933867736,0.002001601462299367
Irma (2017),67.73547094188378,0.0019818946407718645
Irma (2017),68.13627254509018,0.001962482206268079
Irma (2017),68.5370741482966,0.001943309709537805
Irma (2017),68.93787575150301,0.0019243273309207797
Irma (2017),69.33867735470942,0.001905490056895114
Irma (2017),69.73947895791584,0.0018867578060948486
Irma (2017),70.14028056112225,0.0018680955046521978
Irma (2017),70.54108216432866,0.0018494731114505245
Irma (2017),70.94188376753507,0.0018308655945887048
Irma (2017),71.34268537074149,0.001812252861044432
Irma (2017),71.7434869739479,0.0017936196421661139
Irma (2017),72.14428857715431,0.0017749553382081893
Irma (2017),72.54509018036072,0.0017562538256399667
Irma (2017),72.94589178356713,0.0017375132313920125
Irma (2017),73.34669338677355,0.001718735678547501
Irma (2017),73.74749498997996,0.0016999270082321413
Irma (2017),74.14829659318637,0.0016810964825998273
Irma (2017),74.54909819639279,0.0016622564738510797
Irma (2017),74.9498997995992,0.0016434221441577529
Irma (2017),75.35070140280561,0.0016246111212045076
Irma (2017),75.75150300601203,0.0016058431738012692
Irma (2017),76.15230460921843,0.0015871398916809092
Irma (2017),76.55310621242485,0.0015685243731832007
Irma (2017),76.95390781563127,0.0015500209240541117
Irma (2017),77.35470941883767,0.0015316547700725835
Irma (2017),77.75551102204409,0.0015134517856720308
Irma (2017),78.15631262525051,0.001495438240167206
Irma (2017),78.55711422845691,0.0014776405626449696
Irma (2017),78.95791583166333,0.0014600851260472341
Irma (2017),79.35871743486975,0.0014427980504797097
Irma (2017),79.75951903807615,0.0014258050253354796
Irma (2017),80.16032064128257,0.001409131149439171
Irma (2017),80.56112224448898,0.0013928007881041952
Irma (2017),80.96192384769539,0.0013768374457596877
Irma (2017),81.3627254509018,0.0013612636526472103
Irma (2017),81.76352705410822,0.0013461008640124365
Irma (2017),82.16432865731463,0.0013313693702194168
Irma (2017),82.56513026052104,0.001317088216290869
Irma (2017),82.96593186372746,0.0013032751295180053
Irma (2017),83.36673346693387,0.001289946453978418
Irma (2017),83.76753507014028,0.0012771170910371899
Irma (2017),84.1683366733467,0.0012648004451724297
Irma (2017),84.5691382765531,0.0012530083747461407
Irma (2017),84.96993987975952,0.0012417511476212231
Irma (2017),85.37074148296594,0.00123103740179029
Irma (2017),85.77154308617234,0.001220874111419121
Irma (2017),86.17234468937876,0.0012112665589047048
Irma (2017),86.57314629258518,0.0012022183136947994
Irma (2017),86.97394789579158,0.0011937312187055426
Irma (2017),87.374749498998,0.0011858053852002164
Irma (2017),87.77555110220442,0.0011784391969542267
Irma (2017),88.17635270541082,0.0011716293244285892
Irma (2017),88.57715430861724,0.0011653707495112994
Irma (2017),88.97795591182366,0.001159656801168273
Irma (2017),89.37875751503006,0.00115447920208271
Irma (2017),89.77955911823648,0.0011498281260641555
Irma (2017),90.1803607214429,0.0011456922656894039
Irma (2017),90.5811623246493,0.0011420589093100997
Irma (2017),90.98196392785572,0.0011389140262414493
Irma (2017),91.38276553106213,0.0011362423586470272
Irma (2017),91.78356713426854,0.0011340275183705755
Irma (2017),92.18436873747495,0.0011322520867497708
Irma (2017),92.58517034068136,0.0011308977152904311
Irma (2017),92.98597194388778,0.001129945224992004
Irma (2017),93.3867735470942,0.0011293747021029483
Irma (2017),93.7875751503006,0.0011291655881519186
Irma (2017),94.18837675350701,0.0011292967622485621
Irma (2017),94.58917835671343,0.0011297466138742809
Irma (2017),94.98997995991984,0.0011304931046835188
Irma (2017),95.39078156312625,0.0011315138182023399
Irma (2017),95.79158316633267,0.0011327859967328801
Irma (2017),96.19238476953907,0.0011342865652372253
Irma (2017),96.59318637274549,0.0011359921424678116
Irma (2017),96.99398797595191,0.0011378790401182714
Irma (2017),97.39478957915831,0.001139923251271633
Irma (2017),97.79559118236473,0.0011421004299062094
Irma (2017),98.19639278557115,0.001144385863665577
Irma (2017),98.59719438877755,0.0011467544424938526
Irma (2017),98.99799599198397,0.0011491806260652787
Irma (2017),99.39879759519039,0.0011516384131866988
Irma (2017),99.79959919839679,0.0011541013165121312
Irma (2017),100.20040080160321,0.0011565423459729358
Irma (2017),100.60120240480963,0.0011589340042900491
Irma (2017),101.00200400801603,0.001161248297794769
Irma (2017),101.40280561122245,0.0011634567655422444
Irma (2017),101.80360721442887,0.0011655305293616428
Irma (2017),102.20440881763527,0.001167440367055317
Irma (2017),102.60521042084169,0.0011691568104457793
Irma (2017),103.0060120240481,0.0011706502693856484
Irma (2017),103.40681362725451,0.0011718911822057566
Irma (2017),103.80761523046093,0.0011728501923955158
Irma (2017),104.20841683366734,0.0011734983506043678
Irma (2017),104.60921843687375,0.0011738073403407812
Irma (2017),105.01002004008016,0.0011737497250438442
Irma (2017),105.41082164328658,0.001173299213529335
Irma (2017),105.81162324649299,0.0011724309401848392
Irma (2017),106.2124248496994,0.0011711217557225484
Irma (2017),106.61322645290582,0.001169350523809187
Irma (2017),107.01402805611222,0.0011670984184929463
Irma (2017),107.41482965931864,0.0011643492170485307
Irma (2017),107.81563126252506,0.0011610895826724304
Irma (2017),108.21643286573146,0.0011573093313880058
Irma (2017),108.61723446893788,0.0011530016775674495
Irma (2017),109.0180360721443,0.0011481634526470225
Irma (2017),109.4188376753507,0.001142795291901321
Irma (2017),109.81963927855712,0.0011369017845478707
Irma (2017),110.22044088176354,0.0011304915829684794
Irma (2017),110.62124248496994,0.0011235774674491752
Irma (2017),111.02204408817636,0.001116176363545196
Irma (2017),111.42284569138278,0.0011083093099574727
Irma (2017),111.82364729458918,0.0011000013756476174
Irma (2017),112.2244488977956,0.001091281525802423
Irma (2017),112.62525050100201,0.0010821824371686332
Irma (2017),113.02605210420842,0.0010727402641956506
Irma (2017),113.42685370741484,0.0010629943583285572
Irma (2017),113.82765531062124,0.0010529869436674856
Irma (2017),114.22845691382766,0.0010427627530333705
Irma (2017),114.62925851703407,0.0010323686292362522
Irma (2017),115.03006012024048,0.0010218530970144532
Irma (2017),115.4308617234469,0.001011265911685726
Irma (2017),115.83166332665331,0.0010006575910120228
Irma (2017),116.23246492985972,0.0009900789371171128
Irma (2017),116.63326653306613,0.00097958055550255
Irma (2017),117.03406813627255,0.0009692123782773781
Irma (2017),117.43486973947896,0.0009590231986476056
Irma (2017),117.83567134268537,0.0009490602235039786
Irma (2017),118.23647294589179,0.000939368650604268
Irma (2017),118.6372745490982,0.0009299912763760912
Irma (2017),119.03807615230461,0.0009209681397779058
Irma (2017),119.43887775551103,0.0009123362069616213
Irma (2017),119.83967935871743,0.0009041291006950216
Irma (2017),120.24048096192385,0.0008963768776432058
Irma (2017),120.64128256513027,0.0008891058556939368
Irma (2017),121.04208416833667,0.0008823384925625923
Irma (2017),121.44288577154309,0.0008760933159489294
Irma (2017),121.8436873747495,0.0008703849045617538
Irma (2017),122.24448897795591,0.0008652239183995996
Irma (2017),122.64529058116233,0.0008606171757964359
Irma (2017),123.04609218436875,0.0008565677739302393
Irma (2017),123.44689378757515,0.0008530752487667824
Irma (2017),123.84769539078157,0.0008501357697866778
Irma (2017),124.24849699398798,0.0008477423643335711
Irma (2017),124.64929859719439,0.0008458851660359093
Irma (2017),125.0501002004008,0.0008445516815008633
Irma (2017),125.45090180360722,0.0008437270693611183
Irma (2017),125.85170340681363,0.0008433944257739116
Irma (2017),126.25250501002004,0.0008435350706244526
Irma (2017),126.65330661322646,0.0008441288289668925
Irma (2017),127.05410821643287,0.000845154302636512
Irma (2017),127.45490981963928,0.0008465891274749744
Irma (2017),127.8557114228457,0.0008484102122123286
Irma (2017),128.25651302605212,0.0008505939557282257
Irma (2017),128.6573146292585,0.0008531164401526986
Irma (2017),129.05811623246493,0.0008559535980441244
Irma (2017),129.45891783567134,0.0008590813526784794
Irma (2017),129.85971943887776,0.0008624757312792062
Irma (2017),130.26052104208418,0.0008661129517902865
Irma (2017),130.6613226452906,0.0008699694845273066
Irma (2017),131.06212424849699,0.0008740220907134503
Irma (2017),131.4629258517034,0.000878247840503226
Irma (2017),131.86372745490982,0.0008826241136013619
Irma (2017),132.26452905811624,0.0008871285859857827
Irma (2017),132.66533066132266,0.0008917392065324778
Irma (2017),133.06613226452907,0.0008964341675101085
Irma (2017),133.46693386773546,0.0009011918729602766
Irma (2017),133.86773547094188,0.0009059909089057922
Irma (2017),134.2685370741483,0.0009108100191373374
Irma (2017),134.66933867735472,0.0009156280900255102
Irma (2017),135.07014028056113,0.0009204241474000201
Irma (2017),135.47094188376755,0.0009251773680431831
Irma (2017),135.87174348697394,0.0009298671077760371
Irma (2017),136.27254509018036,0.0009344729474890551
Irma (2017),136.67334669338678,0.0009389747578043393
Irma (2017),137.0741482965932,0.0009433527823718474
Irma (2017),137.4749498997996,0.000947587739118646
Irma (2017),137.87575150300603,0.0009516609381074623
Irma (2017),138.27655310621242,0.0009555544140382357
Irma (2017),138.67735470941884,0.0009592510708618458
Irma (2017),139.07815631262525,0.0009627348354851573
Irma (2017),139.47895791583167,0.0009659908171448505
Irma (2017),139.8797595190381,0.0009690054687254331
Irma (2017),140.2805611222445,0.0009717667461026868
Irma (2017),140.6813627254509,0.0009742642615123669
Irma (2017),141.0821643286573,0.0009764894269768433
Irma (2017),141.48296593186373,0.0009784355839674407
Irma (2017),141.88376753507015,0.0009800981157321715
Irma (2017),142.28456913827657,0.0009814745390687367
Irma (2017),142.68537074148298,0.0009825645727595262
Irma (2017),143.08617234468937,0.0009833701803951152
Irma (2017),143.4869739478958,0.0009838955858790738
Irma (2017),143.8877755511022,0.0009841472605127115
Irma (2017),144.28857715430863,0.0009841338811851477
Irma (2017),144.68937875751504,0.0009838662598233715
Irma (2017),145.09018036072143,0.0009833572448706557
Irma (2017),145.49098196392785,0.000982621596142822
Irma (2017),145.89178356713427,0.0009816758349447045
Irma (2017),146.2925851703407,0.0009805380718006628
Irma (2017),146.6933867735471,0.0009792278145518787
Irma (2017),147.09418837675352,0.0009777657598916078
Irma (2017),147.4949899799599,0.0009761735716422968
Irma (2017),147.89579158316633,0.0009744736492234298
Irma (2017),148.29659318637275,0.0009726888898172204
Irma (2017),148.69739478957916,0.0009708424477145933
Irma (2017),149.09819639278558,0.000968957494222674
Irma (2017),149.498997995992,0.0009670569813459522
Irma (2017),149.8997995991984,0.0009651634122267603
Irma (2017),150.3006012024048,0.000963298621058417
Irma (2017),150.70140280561122,0.0009614835648787192
Irma (2017),151.10220440881764,0.0009597381293250887
Irma (2017),151.50300601202406,0.0009580809500977827
Irma (2017),151.90380761523048,0.0009565292515456239
Irma (2017),152.30460921843687,0.0009550987034698276
Irma (2017),152.70541082164328,0.0009538032969441741
Irma (2017),153.1062124248497,0.0009526552396806297
Irma (2017),153.50701402805612,0.0009516648712329843
Irma (2017),153.90781563126254,0.0009508405981296116
Irma (2017),154.30861723446895,0.0009501888488601201
Irma (2017),154.70941883767534,0.0009497140485080012
Irma (2017),155.11022044088176,0.0009494186127185373
Irma (2017),155.51102204408818,0.0009493029606135867
Irma (2017),155.9118236472946,0.0009493655462062011
Irma (2017),156.31262525050101,0.0009496029078217053
Irma (2017),156.71342685370743,0.0009500097349908122
Irma (2017),157.11422845691382,0.0009505789522378343
Irma (2017),157.51503006012024,0.0009513018191366287
Irma (2017),157.91583166332666,0.0009521680459432705
Irma (2017),158.31663326653307,0.0009531659240333242
Irma (2017),158.7174348697395,0.0009542824702700965
Irma (2017),159.1182364729459,0.0009555035843073181
Irma (2017),159.5190380761523,0.0009568142176855234
Irma (2017),159.91983967935872,0.0009581985534181317
Irma (2017),160.32064128256513,0.0009596401945843884
Irma (2017),160.72144288577155,0.0009611223602567198
Irma (2017),161.12224448897797,0.0009626280868958665
Irma (2017),161.5230460921844,0.0009641404331552359
Irma (2017),161.92384769539078,0.0009656426858535627
Irma (2017),162.3246492985972,0.0009671185647101891
Irma (2017),162.7254509018036,0.0009685524232972441
Irma (2017),163.12625250501003,0.0009699294435552284
Irma (2017),163.52705410821645,0.0009712358211491558
Irma (2017),163.92785571142286,0.0009724589389171121
Irma (2017),164.32865731462925,0.0009735875256861655
Irma (2017),164.72945891783567,0.0009746117978048655
Irma (2017),165.1302605210421,0.0009755235808689207
Irma (2017),165.5310621242485,0.0009763164092969177
Irma (2017),165.93186372745492,0.0009769856016451544
Irma (2017),166.3326653306613,0.0009775283098318278
Irma (2017),166.73346693386773,0.000977943540767376
Irma (2017),167.13426853707415,0.0009782321492543653
Irma (2017),167.53507014028057,0.0009783968014212285
Irma (2017),167.93587174348698,0.0009784419083825014
Irma (2017),168.3366733466934,0.0009783735302666804
Irma (2017),168.7374749498998,0.0009781992512137014
Irma (2017),169.1382765531062,0.0009779280264093566
Irma (2017),169.53907815631263,0.000977570002685742
Irma (2017),169.93987975951904,0.0009771363146669973
Irma (2017),170.34068136272546,0.0009766388588706416
Irma (2017),170.74148296593188,0.0009760900485790158
Irma (2017),171.14228456913827,0.000975502552666
Irma (2017),171.5430861723447,0.0009748890218944186
Irma (2017),171.9438877755511,0.0009742618064835791
Irma (2017),172.34468937875752,0.0009736326689786576
Irma (2017),172.74549098196394,0.0009730124966293752
Irma (2017),173.14629258517036,0.0009724110176004856
Irma (2017),173.54709418837675,0.0009718365253877081
Irma (2017),173.94789579158316,0.000971295615797265
Irma (2017),174.34869739478958,0.0009707929407635391
Irma (2017),174.749498997996,0.0009703309831268074
Irma (2017),175.15030060120242,0.0009699098562719171
Irma (2017),175.55110220440883,0.0009695271322403827
Irma (2017),175.95190380761522,0.0009691777015757007
Irma (2017),176.35270541082164,0.0009688536677479634
Irma (2017),176.75350701402806,0.0009685442785346974
Irma (2017),177.15430861723448,0.0009682358962162383
Irma (2017),177.5551102204409,0.0009679120078835129
Irma (2017),177.9559118236473,0.0009675532765626518
Irma (2017),178.3567134268537,0.0009671376332439789
Irma (2017),178.75751503006012,0.0009666404092734055
Irma (2017),179.15831663326654,0.0009660345079334802
Irma (2017),179.55911823647295,0.0009652906134210958
Irma (2017),179.95991983967937,0.000964377434831237
Irma (2017),180.3607214428858,0.000963261982193238
Irma (2017),180.76152304609218,0.0009619098710892396
Irma (2017),181.1623246492986,0.000960285651924936
Irma (2017),181.56312625250501,0.0009583531595299728
Irma (2017),181.96392785571143,0.000956075878448086
Irma (2017),182.36472945891785,0.0009534173190420268
Irma (2017),182.76553106212427,0.0009503413993905719
Irma (2017),183.16633266533066,0.0009468128278973991
Irma (2017),183.56713426853707,0.0009427974815649649
Irma (2017),183.9679358717435,0.0009382627750096232
Irma (2017),184.3687374749499,0.0009331780155029501
Irma (2017),184.76953907815633,0.0009275147396132304
Irma (2017),185.17034068136272,0.0009212470273822779
Irma (2017),185.57114228456913,0.0009143517903967914
Irma (2017),185.97194388777555,0.000906809030589444
Irma (2017),186.37274549098197,0.0008986020671206785
Irma (2017),186.7735470941884,0.0008897177292350985
Irma (2017),187.1743486973948,0.0008801465135432758
Irma (2017),187.5751503006012,0.0008698827047377392
Irma (2017),187.9759519038076,0.0008589244592984232
Irma (2017),188.37675350701403,0.0008472738522662599
Irma (2017),188.77755511022045,0.000834936887653594
Irma (2017),189.17835671342687,0.0008219234735076894
Irma (2017),189.57915831663328,0.0008082473630417743
Irma (2017),189.97995991983967,0.0007939260635915137
Irma (2017),190.3807615230461,0.0007789807154403648
Irma (2017),190.7815631262525,0.0007634359427836623
Irma (2017),191.18236472945893,0.0007473196792692126
Irma (2017),191.58316633266534,0.00073066297066431
Irma (2017),191.98396793587176,0.0007134997572591792
Irma (2017),192.38476953907815,0.0006958666386307841
Irma (2017),192.78557114228457,0.0006778026233646978
Irma (2017),193.18637274549098,0.0006593488662738907
Irma (2017),193.5871743486974,0.0006405483955690425
Irma (2017),193.98797595190382,0.0006214458323330221
Irma (2017),194.38877755511024,0.0006020871045397451
Irma (2017),194.78957915831663,0.0005825191577410914
Irma (2017),195.19038076152304,0.0005627896644309743
Irma (2017),195.59118236472946,0.000542946733987444
Irma (2017),195.99198396793588,0.0005230386249953598
Irma (2017),196.3927855711423,0.0005031134616659747
Irma (2017),196.79358717434872,0.00048321895599632127
Irma (2017),197.1943887775551,0.0004634021372504018
Irma (2017),197.59519038076152,0.00044370909029396846
Irma (2017),197.99599198396794,0.00042418470427285046
Irma (2017),198.39679358717436,0.00040487243308754165
Irma (2017),198.79759519038078,0.0003858140690803623
Irma (2017),199.1983967935872,0.00036704953131158266
Irma (2017),199.59919839679358,0.0003486166697527897
Irma (2017),200.0,0.00033055108666565355
Florence (2018),0.0,0.0
Florence (2018),0.40080160320641284,0.0
Florence (2018),0.8016032064128257,0.0
Florence (2018),1.2024048096192386,0.011920162680128781
Florence (2018),1.6032064128256514,0.01252054587533307
Florence (2018),2.0040080160320644,0.013123537522426227
Florence (2018),2.404809619238477,0.013726971124731192
Florence (2018),2.80561122244489,0.014328625096029824
Florence (2018),3.2064128256513027,0.01492624051948913
Florence (2018),3.6072144288577155,0.015517539557707972
Florence (2018),4.008016032064129,0.016100244267853683
Florence (2018),4.408817635270541,0.01667209556797836
Florence (2018),4.809619238476954,0.01723087209760311
Florence (2018),5.210420841683367,0.017774408717613814
Florence (2018),5.61122244488978,0.01830061440134884
Florence (2018),6.012024048096192,0.01880748928028368
Florence (2018),6.412825651302605,0.019293140623637052
Florence (2018),6.813627254509019,0.019755797551108026
Florence (2018),7.214428857715431,0.02019382430131261
Florence (2018),7.615230460921844,0.02060573190474416
Florence (2018),8.016032064128257,0.020990188138568015
Florence (2018),8.41683366733467,0.02134602567064607
Florence (2018),8.817635270541082,0.02167224833111706
Florence (2018),9.218436873747494,0.02196803548099313
Florence (2018),9.619238476953909,0.02223274447784974
Florence (2018),10.02004008016032,0.02246591126818174
Florence (2018),10.420841683366733,0.022667249163776944
Florence (2018),10.821643286573147,0.022836645884997
Florence (2018),11.22244488977956,0.0229741589767467
Florence (2018),11.623246492985972,0.023080009722781278
Florence (2018),12.024048096192384,0.023154575700605615
Florence (2018),12.424849699398798,0.023198382132404896
Florence (2018),12.82565130260521,0.023212092197119616
Florence (2018),13.226452905811623,0.023196496474990155
Florence (2018),13.627254509018037,0.023152501698709776
Florence (2018),14.02805611222445,0.0230811189849531
Florence (2018),14.428857715430862,0.02298345171668567
Florence (2018),14.829659318637274,0.022860683240620388
Florence (2018),15.230460921843688,0.022714064535790796
Florence (2018),15.6312625250501,0.022544901998799993
Florence (2018),16.032064128256515,0.022354545479255892
Florence (2018),16.432865731462925,0.02214437668558818
Florence (2018),16.83366733466934,0.021915798067223324
Florence (2018),17.234468937875754,0.021670222264325866
Florence (2018),17.635270541082164,0.021409062201313965
Florence (2018),18.03607214428858,0.021133721885449562
Florence (2018),18.43687374749499,0.020845587957217398
Florence (2018),18.837675350701403,0.020546022025217367
Florence (2018),19.238476953907817,0.020236353805048842
Florence (2018),19.639278557114228,0.019917875069363926
Florence (2018),20.04008016032064,0.019591834404993215
Florence (2018),20.440881763527056,0.019259432762904455
Florence (2018),20.841683366733466,0.018921819777800542
Florence (2018),21.24248496993988,0.018580090826399137
Florence (2018),21.643286573146295,0.018235284786891872
Florence (2018),22.044088176352705,0.017888382456705692
Florence (2018),22.44488977955912,0.01754030558146162
Florence (2018),22.845691382765533,0.01719191644488938
Florence (2018),23.246492985971944,0.016844017967328796
Florence (2018),23.647294589178358,0.016497354259281876
Florence (2018),24.04809619238477,0.016152611576168697
Florence (2018),24.448897795591183,0.01581041962092604
Florence (2018),24.849699398797597,0.015471353142258119
Florence (2018),25.250501002004007,0.015135933778148621
Florence (2018),25.65130260521042,0.01480463209656357
Florence (2018),26.052104208416836,0.014477869788046886
Florence (2018),26.452905811623246,0.014156021968052277
Florence (2018),26.85370741482966,0.013839419550286575
Florence (2018),27.254509018036075,0.013528351655991918
Florence (2018),27.655310621242485,0.013223068027894394
Florence (2018),28.0561122244489,0.012923781421427014
Florence (2018),28.45691382765531,0.012630669949745033
Florence (2018),28.857715430861724,0.012343879362917394
Florence (2018),29.258517034068138,0.012063525245459132
Florence (2018),29.65931863727455,0.011789695120013757
Florence (2018),30.060120240480963,0.011522450448461697
Florence (2018),30.460921843687377,0.011261828524971701
Florence (2018),30.861723446893787,0.01100784425851406
Florence (2018),31.2625250501002,0.01076049184506578
Florence (2018),31.663326653306616,0.010519746332156096
Florence (2018),32.06412825651303,0.010285565080497272
Florence (2018),32.46492985971944,0.010057889129211605
Florence (2018),32.86573146292585,0.009836644472597288
Florence (2018),33.26653306613227,0.009621743257464213
Florence (2018),33.66733466933868,0.009413084910830587
Florence (2018),34.06813627254509,0.009210557208194695
Florence (2018),34.46893787575151,0.009014037292713342
Florence (2018),34.86973947895792,0.00882339265542724
Florence (2018),35.27054108216433,0.008638482086209246
Florence (2018),35.671342685370746,0.008459156604388375
Florence (2018),36.07214428857716,0.008285260377046438
Florence (2018),36.47294589178357,0.008116631631834684
Florence (2018),36.87374749498998,0.007953103569832766
Florence (2018),37.274549098196395,0.007794505282516448
Florence (2018),37.675350701402806,0.007640662675344099
Florence (2018),38.07615230460922,0.007491399398856639
Florence (2018),38.476953907815634,0.007346537786542944
Florence (2018),38.877755511022045,0.007205899797101726
Florence (2018),39.278557114228455,0.007069307957158148
Florence (2018),39.67935871743487,0.006936586299020493
Florence (2018),40.08016032064128,0.006807561286714094
Florence (2018),40.480961923847694,0.006682062722352876
Florence (2018),40.88176352705411,0.006559924623924063
Florence (2018),41.28256513026052,0.00644098606481155
Florence (2018),41.68336673346693,0.0063250919648805025
Florence (2018),42.08416833667335,0.006212093822718724
Florence (2018),42.48496993987976,0.006101850378688435
Florence (2018),42.88577154308617,0.005994228198796413
Florence (2018),43.28657314629259,0.005889102170040584
Florence (2018),43.687374749499,0.005786355898828409
Florence (2018),44.08817635270541,0.005685882005278473
Florence (2018),44.48897795591183,0.005587582307684565
Florence (2018),44.88977955911824,0.005491367893111567
Florence (2018),45.29058116232465,0.0053971590719781165
Florence (2018),45.69138276553107,0.005304885216505051
Florence (2018),46.09218436873748,0.005214484485034707
Florence (2018),46.49298597194389,0.005125903436399688
Florence (2018),46.8937875751503,0.005039096540680461
Florence (2018),47.294589178356716,0.00495402559478711
