disaster,population,mobile_count
Michael & Florence,3212,0
Michael & Florence,7167,0
Michael & Florence,6769,0
Michael & Florence,5111,0
Michael & Florence,6196,0
Michael & Florence,5119,0
Michael & Florence,4787,0
Michael & Florence,4634,0
Michael & Florence,4433,0
Michael & Florence,8048,0
Michael & Florence,3566,0
Michael & Florence,3336,0
Michael & Florence,8208,0
Michael & Florence,4328,0
Michael & Florence,3917,0
Michael & Florence,5877,0
Michael & Florence,5734,0
Michael & Florence,5804,0
Michael & Florence,5231,0
Michael & Florence,5473,0
Michael & Florence,3851,0
Michael & Florence,1575,0
Michael & Florence,6239,0
Michael & Florence,3662,0
Michael & Florence,7419,0
Michael & Florence,4909,0
Michael & Florence,2444,0
Michael & Florence,2731,0
Michael & Florence,5639,0
Michael & Florence,6283,0
Michael & Florence,5225,0
Michael & Florence,7054,0
Michael & Florence,4721,0
Michael & Florence,4405,0
Michael & Florence,3619,0
Michael & Florence,5468,0
Michael & Florence,2595,0
Michael & Florence,5195,0
Michael & Florence,5779,0
Michael & Florence,2062,0
Michael & Florence,6902,0
Michael & Florence,1207,0
Michael & Florence,2278,0
Michael & Florence,3897,0
Michael & Florence,4698,0
Michael & Florence,5784,0
Michael & Florence,1889,0
Michael & Florence,4240,0
Michael & Florence,7684,0
Michael & Florence,6623,0
Michael & Florence,9568,0
Michael & Florence,5567,0
Michael & Florence,7961,0
Michael & Florence,8652,0
Michael & Florence,5996,0
Michael & Florence,12404,0
Michael & Florence,7144,0
Michael & Florence,4629,0
Michael & Florence,3779,0
Michael & Florence,3960,0
Michael & Florence,5727,0
Michael & Florence,3220,0
Michael & Florence,4956,0
Michael & Florence,5068,0
Michael & Florence,6321,0
Michael & Florence,7198,0
Michael & Florence,3170,0
Michael & Florence,2538,0
Michael & Florence,2456,0
Michael & Florence,1993,0
Michael & Florence,5829,0
Michael & Florence,7324,0
Michael & Florence,1704,0
Michael & Florence,2560,0
Michael & Florence,4897,0
Michael & Florence,5451,0
Michael & Florence,4963,0
Michael & Florence,5889,0
Michael & Florence,6456,0
Michael & Florence,4041,0
Michael & Florence,14022,0
Michael & Florence,3129,0
Michael & Florence,2637,0
Michael & Florence,4363,0
Michael & Florence,2448,0
Michael & Florence,4500,0
Michael & Florence,3382,0
Michael & Florence,4900,0
Michael & Florence,2700,0
Michael & Florence,4313,0
Michael & Florence,5370,0
Michael & Florence,5942,0
Michael & Florence,2930,0
Michael & Florence,2932,0
Michael & Florence,6740,0
Michael & Florence,3800,0
Michael & Florence,7127,0
Michael & Florence,4742,0
Michael & Florence,7782,0
Michael & Florence,5936,0
Michael & Florence,5375,0
Michael & Florence,5492,0
Michael & Florence,4262,0
Michael & Florence,10244,0
Michael & Florence,3119,0
Michael & Florence,7569,0
Michael & Florence,2731,0
Michael & Florence,6153,0
Michael & Florence,6541,0
Michael & Florence,1722,0
Michael & Florence,6725,0
Michael & Florence,3819,0
Michael & Florence,7595,0
Michael & Florence,1965,0
Michael & Florence,6556,0
Michael & Florence,3689,0
Michael & Florence,1525,0
Michael & Florence,2632,0
Michael & Florence,5439,0
Michael & Florence,2148,0
Michael & Florence,3815,0
Michael & Florence,6153,0
Michael & Florence,3227,0
Michael & Florence,4519,0
Michael & Florence,7044,0
Michael & Florence,5254,0
Michael & Florence,3121,0
Michael & Florence,1978,0
Michael & Florence,6136,0
Michael & Florence,1484,0
Michael & Florence,8262,0
Michael & Florence,5917,0
Michael & Florence,5237,0
Michael & Florence,3657,0
Michael & Florence,3680,0
Michael & Florence,3527,0
Michael & Florence,4646,0
Michael & Florence,8461,0
Michael & Florence,2358,0
Michael & Florence,6639,0
Michael & Florence,0,0
Michael & Florence,0,0
Michael & Florence,4028,0
Michael & Florence,5084,0
Michael & Florence,5076,0
Michael & Florence,4763,0
Michael & Florence,2497,0
Michael & Florence,4090,0
Michael & Florence,3919,0
Michael & Florence,3054,0
Michael & Florence,5304,0
Michael & Florence,5092,0
Michael & Florence,4992,0
Michael & Florence,3066,0
Michael & Florence,3685,0
Michael & Florence,6746,0
Michael & Florence,3631,0
Michael & Florence,6072,0
Michael & Florence,5616,0
Michael & Florence,2530,0
Michael & Florence,4998,0
Michael & Florence,2525,0
Michael & Florence,2908,0
Michael & Florence,2364,0
Michael & Florence,5249,0
Michael & Florence,2679,0
Michael & Florence,1059,0
Michael & Florence,6682,0
Michael & Florence,8078,0
Michael & Florence,868,0
Michael & Florence,767,0
Michael & Florence,1220,0
Michael & Florence,2326,0
Michael & Florence,3234,0
Michael & Florence,4952,0
Michael & Florence,754,0
Michael & Florence,1109,0
Michael & Florence,949,0
Michael & Florence,2665,0
Michael & Florence,4870,0
Michael & Florence,4399,0
Michael & Florence,6889,0
Michael & Florence,3421,0
Michael & Florence,8289,0
Michael & Florence,2535,0
Michael & Florence,3699,0
Michael & Florence,6826,0
Michael & Florence,8328,0
Michael & Florence,5591,0
Michael & Florence,4356,0
Michael & Florence,9909,0
Michael & Florence,8920,251
Michael & Florence,3022,0
Michael & Florence,7789,0
Michael & Florence,3527,0
Michael & Florence,4801,6
Michael & Florence,1722,2430
Michael & Florence,3478,926
Michael & Florence,0,49
Michael & Florence,2967,0
Michael & Florence,1793,0
Michael & Florence,1334,0
Michael & Florence,1623,0
Michael & Florence,1363,0
Michael & Florence,1295,0
Michael & Florence,5135,0
Michael & Florence,2485,0
Michael & Florence,2786,0
Michael & Florence,5911,0
Michael & Florence,3824,0
Michael & Florence,3335,0
Michael & Florence,2100,0
Michael & Florence,2886,0
Michael & Florence,877,0
Michael & Florence,2459,0
Michael & Florence,5105,0
Michael & Florence,5650,0
Michael & Florence,4790,0
Michael & Florence,2098,0
Michael & Florence,4919,0
Michael & Florence,4388,0
Michael & Florence,4605,0
Michael & Florence,3409,0
Michael & Florence,4701,0
Michael & Florence,4178,0
Michael & Florence,1463,0
Michael & Florence,3364,0
Michael & Florence,4724,0
Michael & Florence,4265,0
Michael & Florence,4478,0
Michael & Florence,2191,0
Michael & Florence,4365,0
Michael & Florence,6032,0
Michael & Florence,2965,0
Michael & Florence,4098,0
Michael & Florence,5215,0
Michael & Florence,4590,0
Michael & Florence,6081,0
Michael & Florence,2546,0
Michael & Florence,2337,0
Michael & Florence,7282,0
Michael & Florence,6224,0
Michael & Florence,3102,0
Michael & Florence,1636,0
Michael & Florence,3568,0
Michael & Florence,2723,0
Michael & Florence,3058,0
Michael & Florence,5147,0
Michael & Florence,4626,0
Michael & Florence,4047,0
Michael & Florence,3730,0
Michael & Florence,2242,0
Michael & Florence,3476,0
Michael & Florence,2028,0
Michael & Florence,5399,0
Michael & Florence,3259,0
Michael & Florence,5878,0
Michael & Florence,3445,0
Michael & Florence,6011,0
Michael & Florence,4119,0
Michael & Florence,1604,0
Michael & Florence,1674,0
Michael & Florence,5192,156
Michael & Florence,2217,0
Michael & Florence,4279,0
Michael & Florence,11211,0
Michael & Florence,2763,0
Michael & Florence,6527,0
Michael & Florence,2942,0
Michael & Florence,4823,0
Michael & Florence,5609,0
Michael & Florence,2937,0
Michael & Florence,2379,0
Michael & Florence,8655,0
Michael & Florence,9533,0
Michael & Florence,3117,0
Michael & Florence,3508,0
Michael & Florence,10123,0
Michael & Florence,7770,0
Michael & Florence,4420,0
Michael & Florence,5031,0
Michael & Florence,4190,0
Michael & Florence,5062,0
Michael & Florence,5857,0
Michael & Florence,5622,0
Michael & Florence,5586,0
Michael & Florence,2358,0
Michael & Florence,7012,0
Michael & Florence,7418,0
Michael & Florence,11118,0
Michael & Florence,5152,0
Michael & Florence,5822,0
Michael & Florence,9116,0
Michael & Florence,7024,0
Michael & Florence,2088,0
Michael & Florence,5856,0
Michael & Florence,2563,0
Michael & Florence,7341,0
Michael & Florence,1745,0
Michael & Florence,3063,0
Michael & Florence,5899,0
Michael & Florence,5316,0
Michael & Florence,2412,0
Michael & Florence,4940,0
Michael & Florence,8357,0
Michael & Florence,7488,0
Michael & Florence,4666,0
Michael & Florence,3822,0
Michael & Florence,5516,0
Michael & Florence,7713,0
Michael & Florence,4147,0
Michael & Florence,7030,0
Michael & Florence,2270,0
Michael & Florence,5616,0
Michael & Florence,4249,0
Michael & Florence,3284,0
Michael & Florence,9699,0
Michael & Florence,2152,0
Michael & Florence,10828,0
Michael & Florence,6378,0
Michael & Florence,6999,0
Michael & Florence,4524,0
Michael & Florence,6246,0
Michael & Florence,4678,0
Michael & Florence,2388,0
Michael & Florence,2779,0
Michael & Florence,5096,0
Michael & Florence,4632,0
Michael & Florence,2543,0
Michael & Florence,3001,0
Michael & Florence,7230,0
Michael & Florence,6357,0
Michael & Florence,3938,0
Michael & Florence,7500,0
Michael & Florence,3357,0
Michael & Florence,3060,0
Michael & Florence,4317,0
Michael & Florence,7339,0
Michael & Florence,6023,0
Michael & Florence,6336,0
Michael & Florence,5402,0
Michael & Florence,6318,0
Michael & Florence,2582,0
Michael & Florence,2670,0
Michael & Florence,4108,0
Michael & Florence,6111,0
Michael & Florence,5676,0
Michael & Florence,3961,0
Michael & Florence,3754,0
Michael & Florence,3681,0
Michael & Florence,11039,0
Michael & Florence,5908,0
Michael & Florence,6433,0
Michael & Florence,5266,0
Michael & Florence,5622,0
Michael & Florence,3561,0
Michael & Florence,2922,0
Michael & Florence,4107,0
Michael & Florence,7678,0
Michael & Florence,3137,0
Michael & Florence,2464,0
Michael & Florence,2904,0
Michael & Florence,2059,0
Michael & Florence,3617,0
Michael & Florence,7386,0
Michael & Florence,82,0
Michael & Florence,0,0
Michael & Florence,2383,0
Michael & Florence,4527,0
Michael & Florence,0,0
Michael & Florence,0,0
Michael & Florence,0,0
Michael & Florence,4295,0
Michael & Florence,4868,0
Michael & Florence,5958,0
Michael & Florence,6149,0
Michael & Florence,5703,0
Michael & Florence,4755,0
Michael & Florence,4072,0
Michael & Florence,5093,0
Michael & Florence,2572,0
Michael & Florence,3459,0
Michael & Florence,3326,0
Michael & Florence,1256,0
Michael & Florence,1958,0
Michael & Florence,4308,0
Michael & Florence,2022,0
Michael & Florence,5692,0
Michael & Florence,5220,0
Michael & Florence,6278,0
Michael & Florence,2225,0
Michael & Florence,4068,0
Michael & Florence,6701,0
Michael & Florence,5726,0
Michael & Florence,3213,0
Michael & Florence,5643,0
Michael & Florence,6345,0
Michael & Florence,2024,0
Michael & Florence,3310,0
Michael & Florence,9141,0
Michael & Florence,4256,0
Michael & Florence,945,0
Michael & Florence,3730,0
Michael & Florence,2980,0
Michael & Florence,2313,0
Michael & Florence,4886,0
Michael & Florence,3197,0
Michael & Florence,5476,0
Michael & Florence,4646,0
Michael & Florence,3395,0
Michael & Florence,5014,0
Michael & Florence,2111,0
Michael & Florence,3827,0
Michael & Florence,3190,0
Michael & Florence,4744,0
Michael & Florence,3074,0
Michael & Florence,4251,0
Michael & Florence,4736,0
Michael & Florence,4082,0
Michael & Florence,3100,0
Michael & Florence,4408,0
Michael & Florence,5463,0
Michael & Florence,4037,0
Michael & Florence,5971,0
Michael & Florence,5252,0
Michael & Florence,7262,0
Michael & Florence,2345,0
Michael & Florence,4080,0
Michael & Florence,0,0
Michael & Florence,5828,0
Michael & Florence,3248,0
Michael & Florence,4640,0
Michael & Florence,2355,0
Michael & Florence,2870,0
Michael & Florence,1567,0
Michael & Florence,1708,0
Michael & Florence,3934,0
Michael & Florence,1298,0
Michael & Florence,3465,0
Michael & Florence,1534,0
Michael & Florence,3323,0
Michael & Florence,1185,0
Michael & Florence,3308,0
Michael & Florence,2714,0
Michael & Florence,2441,0
Michael & Florence,2686,0
Michael & Florence,5503,0
Michael & Florence,2765,0
Michael & Florence,1754,0
Michael & Florence,4448,0
Michael & Florence,1421,0
Michael & Florence,4262,0
Michael & Florence,3415,0
Michael & Florence,4539,0
Michael & Florence,2036,0
Michael & Florence,2644,0
Michael & Florence,12235,0
Michael & Florence,9759,0
Michael & Florence,5680,0
Michael & Florence,5558,0
Michael & Florence,7082,0
Michael & Florence,3973,0
Michael & Florence,5837,0
Michael & Florence,3530,0
Michael & Florence,6067,0
Michael & Florence,4471,0
Michael & Florence,6050,0
Michael & Florence,5999,0
Michael & Florence,1624,9
Michael & Florence,4466,0
Michael & Florence,1671,1
Michael & Florence,4026,0
Michael & Florence,7085,0
Michael & Florence,4838,0
Michael & Florence,4145,0
Michael & Florence,3524,0
Michael & Florence,5,0
Michael & Florence,12,18
Michael & Florence,8614,0
Michael & Florence,2930,0
Michael & Florence,4577,0
Michael & Florence,5078,0
Michael & Florence,3462,0
Michael & Florence,5205,0
Michael & Florence,0,0
Michael & Florence,1838,0
Michael & Florence,4617,0
Michael & Florence,2099,0
Michael & Florence,2035,0
Michael & Florence,1914,0
Michael & Florence,2348,0
Michael & Florence,3892,0
Michael & Florence,4584,0
Michael & Florence,6099,0
Michael & Florence,5717,0
Michael & Florence,2210,0
Michael & Florence,3911,0
Michael & Florence,4708,0
Michael & Florence,3310,0
Michael & Florence,3936,0
Michael & Florence,4576,0
Michael & Florence,4928,0
Michael & Florence,4087,0
Michael & Florence,2795,0
Michael & Florence,2414,0
Michael & Florence,1815,0
Michael & Florence,1855,0
Michael & Florence,1808,0
Michael & Florence,2217,0
Michael & Florence,3580,0
Michael & Florence,2758,0
Michael & Florence,3352,0
Michael & Florence,4532,0
Michael & Florence,1411,0
Michael & Florence,1918,0
Michael & Florence,5931,0
Michael & Florence,3133,0
Michael & Florence,4500,0
Michael & Florence,5563,0
Michael & Florence,8526,0
Michael & Florence,6728,0
Michael & Florence,3324,0
Michael & Florence,5840,0
Michael & Florence,3126,0
Michael & Florence,4329,0
Michael & Florence,4605,0
Michael & Florence,4906,0
Michael & Florence,8785,0
Michael & Florence,5118,0
Michael & Florence,5009,0
Michael & Florence,6222,0
Michael & Florence,4170,0
Michael & Florence,7243,0
Michael & Florence,5442,0
Michael & Florence,3518,0
Michael & Florence,6861,0
Michael & Florence,6469,0
Michael & Florence,3471,0
Michael & Florence,3259,0
Michael & Florence,6420,0
Michael & Florence,9011,0
Michael & Florence,6174,0
Michael & Florence,5468,0
Michael & Florence,3638,0
Michael & Florence,3121,0
Michael & Florence,1960,104
Michael & Florence,2864,46
Michael & Florence,5499,84
Michael & Florence,5972,146
Michael & Florence,4369,164
Michael & Florence,4971,90
Michael & Florence,3683,120
Michael & Florence,6919,165
Michael & Florence,5078,216
Michael & Florence,3272,68
Michael & Florence,4123,154
Michael & Florence,5099,109
Michael & Florence,4297,40
Michael & Florence,6225,124
Michael & Florence,2554,59
Michael & Florence,5186,130
Michael & Florence,8929,202
Michael & Florence,5816,132
Michael & Florence,4564,398
Michael & Florence,9327,38
Michael & Florence,2748,125
Michael & Florence,6847,155
Michael & Florence,4029,38
Michael & Florence,8049,205
Michael & Florence,2795,204
Michael & Florence,2167,45
Michael & Florence,230,82
Michael & Florence,1896,135
Michael & Florence,2968,221
Michael & Florence,2568,73
Michael & Florence,5336,188
Michael & Florence,2800,80
Michael & Florence,3312,140
Michael & Florence,4227,58
Michael & Florence,2312,101
Michael & Florence,8313,66
Michael & Florence,7376,425
Michael & Florence,6313,272
Michael & Florence,2361,111
Michael & Florence,2134,77
Michael & Florence,3165,49
Michael & Florence,6164,131
Michael & Florence,2452,143
Michael & Florence,3527,67
Michael & Florence,3263,69
Michael & Florence,5911,160
Michael & Florence,4299,81
Michael & Florence,1570,71
Michael & Florence,2058,77
Michael & Florence,4883,186
Michael & Florence,2554,100
Michael & Florence,2427,54
Michael & Florence,3528,6
Michael & Florence,4876,112
Michael & Florence,3580,46
Michael & Florence,5433,135
Michael & Florence,8553,198
Michael & Florence,6810,228
Michael & Florence,5466,116
Michael & Florence,2615,151
Michael & Florence,4389,81
Michael & Florence,1239,29
Michael & Florence,3808,54
Michael & Florence,5224,76
Michael & Florence,5016,153
Michael & Florence,3831,113
Michael & Florence,6956,205
Michael & Florence,5019,156
Michael & Florence,2773,74
Michael & Florence,5440,188
Michael & Florence,3717,140
Michael & Florence,2682,93
Michael & Florence,3578,58
Michael & Florence,3196,214
Michael & Florence,9733,118
Michael & Florence,5617,116
Michael & Florence,4891,218
Michael & Florence,6309,145
Michael & Florence,5734,166
Michael & Florence,7195,190
Michael & Florence,5504,52
Michael & Florence,3411,85
Michael & Florence,4894,153
Michael & Florence,4465,146
Michael & Florence,8618,141
Michael & Florence,4418,23
Michael & Florence,4855,64
Michael & Florence,3150,83
Michael & Florence,4875,82
Michael & Florence,5797,176
Michael & Florence,4630,91
Michael & Florence,4218,61
Michael & Florence,3055,63
Michael & Florence,4290,20
Michael & Florence,0,7
Michael & Florence,5193,80
Michael & Florence,3546,111
Michael & Florence,3779,72
Michael & Florence,10537,111
Michael & Florence,13195,400
Michael & Florence,8644,159
Michael & Florence,4224,73
Michael & Florence,3682,48
Michael & Florence,3245,56
Michael & Florence,0,0
Michael & Florence,5213,46
Michael & Florence,0,208
Michael & Florence,0,30
Michael & Florence,5555,200
Michael & Florence,2045,121
Michael & Florence,1868,49
Michael & Florence,2569,62
Michael & Florence,4553,110
Michael & Florence,3381,113
Michael & Florence,3466,101
Michael & Florence,4474,172
Michael & Florence,676,146
Michael & Florence,4153,208
Michael & Florence,5241,103
Michael & Florence,7603,189
Michael & Florence,8365,379
Michael & Florence,8363,176
Michael & Florence,3472,76
Michael & Florence,2885,47
Michael & Florence,3237,47
Michael & Florence,5490,95
Michael & Florence,5486,235
Michael & Florence,4011,49
Michael & Florence,7509,90
Michael & Florence,4736,209
Michael & Florence,2038,86
Michael & Florence,7292,144
Michael & Florence,6586,26
Michael & Florence,3553,133
Michael & Florence,5573,179
Michael & Florence,6000,155
Michael & Florence,4318,94
Michael & Florence,3724,43
Michael & Florence,4222,166
Michael & Florence,4962,158
Michael & Florence,7403,162
Michael & Florence,5070,127
Michael & Florence,4928,126
Michael & Florence,4377,76
Michael & Florence,3425,9
Michael & Florence,5457,114
Michael & Florence,2818,104
Michael & Florence,5654,100
Michael & Florence,8680,226
Michael & Florence,4904,54
Michael & Florence,2650,44
Michael & Florence,3715,35
Michael & Florence,5814,149
Michael & Florence,4239,78
Michael & Florence,1740,101
Michael & Florence,1586,51
Michael & Florence,1505,49
Michael & Florence,3831,98
Michael & Florence,1213,10
Michael & Florence,4853,84
Michael & Florence,4311,79
Michael & Florence,7821,175
Michael & Florence,3473,63
Michael & Florence,5530,94
Michael & Florence,3809,25
Michael & Florence,3491,96
Michael & Florence,3956,100
Michael & Florence,8326,161
Michael & Florence,9398,181
Michael & Florence,3601,73
Michael & Florence,2463,34
Michael & Florence,4691,137
Michael & Florence,4846,69
Michael & Florence,4308,75
Michael & Florence,2206,214
Michael & Florence,3526,90
Michael & Florence,2368,131
Michael & Florence,6185,140
Michael & Florence,3533,46
Michael & Florence,2271,47
Michael & Florence,5480,17
Michael & Florence,4657,145
Michael & Florence,3399,63
Michael & Florence,2320,114
Michael & Florence,2259,51
Michael & Florence,2611,50
Michael & Florence,10609,302
Michael & Florence,2481,62
Michael & Florence,4410,119
Michael & Florence,3352,101
Michael & Florence,1475,38
Michael & Florence,4840,132
Michael & Florence,5617,83
Michael & Florence,4313,81
Michael & Florence,4030,68
Michael & Florence,5687,62
Michael & Florence,5418,61
Michael & Florence,3506,77
Michael & Florence,3310,46
Michael & Florence,5977,129
Michael & Florence,4137,86
Michael & Florence,4202,154
Michael & Florence,6935,200
Michael & Florence,6816,166
Michael & Florence,5843,179
Michael & Florence,2163,142
Michael & Florence,6142,241
Michael & Florence,8036,170
Michael & Florence,4578,93
Michael & Florence,2159,118
Michael & Florence,4715,144
Michael & Florence,6654,283
Michael & Florence,4705,126
Michael & Florence,4936,249
Michael & Florence,4953,91
Michael & Florence,7071,233
Michael & Florence,5517,122
Michael & Florence,3789,106
Michael & Florence,4926,151
Michael & Florence,4996,200
Michael & Florence,5730,255
Michael & Florence,4214,98
Michael & Florence,6893,198
Michael & Florence,2899,66
Michael & Florence,3273,60
Michael & Florence,3449,23
Michael & Florence,3627,133
Michael & Florence,6700,146
Michael & Florence,5924,119
Michael & Florence,2829,127
Michael & Florence,3025,140
Michael & Florence,2161,127
Michael & Florence,3478,106
Michael & Florence,3076,367
Michael & Florence,3645,34
Michael & Florence,4937,160
Michael & Florence,6960,194
Michael & Florence,4699,107
Michael & Florence,6538,201
Michael & Florence,4724,151
Michael & Florence,5504,111
Michael & Florence,5375,99
Michael & Florence,4975,95
Michael & Florence,3926,85
Michael & Florence,3618,65
Michael & Florence,4607,75
Michael & Florence,4219,159
Michael & Florence,8084,250
Michael & Florence,2673,66
Michael & Florence,3510,102
Michael & Florence,5261,118
Michael & Florence,5659,159
Michael & Florence,10688,230
Michael & Florence,6198,69
Michael & Florence,2244,87
Michael & Florence,2190,59
Michael & Florence,4619,270
Michael & Florence,2927,23
Michael & Florence,2350,158
Michael & Florence,8237,119
Michael & Florence,6988,135
Michael & Florence,2528,227
Michael & Florence,5267,100
Michael & Florence,8125,145
Michael & Florence,6862,217
Michael & Florence,5313,150
Michael & Florence,5849,291
Michael & Florence,4711,117
Michael & Florence,4695,23
Michael & Florence,4252,83
Michael & Florence,3226,19
Michael & Florence,4712,112
Michael & Florence,4478,88
Michael & Florence,3774,85
Michael & Florence,5306,79
Michael & Florence,3905,112
Michael & Florence,2093,25
Michael & Florence,5289,109
Michael & Florence,6810,66
Michael & Florence,6591,204
Michael & Florence,3218,107
Michael & Florence,9246,246
Michael & Florence,4443,154
Michael & Florence,4046,125
Michael & Florence,4874,109
Michael & Florence,5710,104
Michael & Florence,1590,98
Michael & Florence,6185,164
Michael & Florence,7066,181
Michael & Florence,4078,103
Michael & Florence,6383,182
Michael & Florence,5115,92
Michael & Florence,3760,154
Michael & Florence,2003,121
Michael & Florence,13448,266
Michael & Florence,5842,177
Michael & Florence,8857,141
Michael & Florence,8998,230
Michael & Florence,4635,173
Michael & Florence,5377,75
Michael & Florence,8355,137
Michael & Florence,6604,149
Michael & Florence,4330,72
Michael & Florence,4174,133
Michael & Florence,8798,180
Michael & Florence,4838,64
Michael & Florence,8119,85
Michael & Florence,4812,65
Michael & Florence,4827,140
Michael & Florence,4883,197
Michael & Florence,1888,199
Michael & Florence,6487,9
Michael & Florence,1663,87
Michael & Florence,4082,86
Michael & Florence,5774,90
Michael & Florence,5977,149
Michael & Florence,1278,39
Michael & Florence,4997,185
Michael & Florence,1671,141
Michael & Florence,3333,79
Michael & Florence,4614,65
Michael & Florence,2451,78
Michael & Florence,5942,185
Michael & Florence,2199,139
Michael & Florence,3951,168
Michael & Florence,3440,157
Michael & Florence,4870,92
Michael & Florence,4625,93
Michael & Florence,2371,196
Michael & Florence,6071,177
Michael & Florence,5269,103
Michael & Florence,5463,62
Michael & Florence,3970,142
Michael & Florence,4502,101
Michael & Florence,1991,25
Michael & Florence,1083,28
Michael & Florence,2536,31
Michael & Florence,4119,76
Michael & Florence,2603,121
Michael & Florence,4251,154
Michael & Florence,2576,93
Michael & Florence,4805,88
Michael & Florence,7085,110
Michael & Florence,4960,165
Michael & Florence,12074,171
Michael & Florence,2625,104
Michael & Florence,6381,128
Michael & Florence,2045,69
Michael & Florence,3193,99
Michael & Florence,4909,85
Michael & Florence,4323,134
Michael & Florence,2045,79
Michael & Florence,4496,73
Michael & Florence,5352,171
Michael & Florence,7639,198
Michael & Florence,2992,97
Michael & Florence,4861,135
Michael & Florence,2039,171
Michael & Florence,2412,201
Michael & Florence,932,92
Michael & Florence,4826,30
Michael & Florence,5378,6
Michael & Florence,3329,86
Michael & Florence,4739,119
Michael & Florence,5832,174
Michael & Florence,6711,248
Michael & Florence,10069,310
Michael & Florence,3963,217
Michael & Florence,7246,158
Michael & Florence,2146,119
Michael & Florence,1883,61
Michael & Florence,6543,61
Michael & Florence,8178,49
Michael & Florence,3169,96
Michael & Florence,5350,115
Michael & Florence,3410,136
Michael & Florence,5768,172
Michael & Florence,3248,151
Michael & Florence,4861,118
Michael & Florence,4744,149
Michael & Florence,3856,161
Michael & Florence,4458,115
Michael & Florence,4222,94
Michael & Florence,3922,59
Michael & Florence,3133,90
Michael & Florence,4811,118
Michael & Florence,6028,107
Michael & Florence,3103,90
Michael & Florence,2699,122
Michael & Florence,3128,52
Michael & Florence,2621,88
Michael & Florence,5679,91
Michael & Florence,5776,136
Michael & Florence,4909,85
Michael & Florence,4566,305
Michael & Florence,4208,153
Michael & Florence,3230,148
Michael & Florence,3725,88
Michael & Florence,7089,84
Michael & Florence,6892,109
Michael & Florence,7998,289
Michael & Florence,6306,233
Michael & Florence,4563,113
Michael & Florence,4736,89
Michael & Florence,3410,79
Michael & Florence,3690,64
Michael & Florence,3498,143
Michael & Florence,2664,102
Michael & Florence,4943,132
Michael & Florence,5363,92
Michael & Florence,7507,275
Michael & Florence,4291,147
Michael & Florence,6209,134
Michael & Florence,6501,255
Michael & Florence,7448,141
Michael & Florence,5575,152
Michael & Florence,6549,49
Michael & Florence,4715,212
Michael & Florence,12839,365
Michael & Florence,9669,275
Michael & Florence,9353,164
Michael & Florence,4209,82
Michael & Florence,6164,102
Michael & Florence,6940,89
Michael & Florence,2962,123
Michael & Florence,3581,133
Michael & Florence,6209,94
Michael & Florence,2740,84
Michael & Florence,6033,92
Michael & Florence,3044,84
Michael & Florence,5090,81
Michael & Florence,1910,74
Michael & Florence,4280,123
Michael & Florence,2182,28
Michael & Florence,5474,77
Michael & Florence,2505,59
Michael & Florence,2627,106
Michael & Florence,6951,215
Michael & Florence,3846,97
Michael & Florence,3831,54
Michael & Florence,8474,281
Michael & Florence,5082,89
Michael & Florence,9071,100
Michael & Florence,6688,124
Michael & Florence,10648,265
Michael & Florence,4681,145
Michael & Florence,1593,61
Michael & Florence,6758,98
Michael & Florence,3958,68
Michael & Florence,4406,213
Michael & Florence,1608,90
Michael & Florence,2692,66
Michael & Florence,2824,83
Michael & Florence,6439,110
Michael & Florence,3504,57
Michael & Florence,4584,252
Michael & Florence,1911,50
Michael & Florence,7308,158
Michael & Florence,2238,57
Michael & Florence,7565,104
Michael & Florence,1546,72
Michael & Florence,5530,172
Michael & Florence,5843,101
Michael & Florence,7005,181
Michael & Florence,7411,127
Michael & Florence,4902,112
Michael & Florence,5170,61
Michael & Florence,2948,172
Michael & Florence,6502,182
Michael & Florence,4146,157
Michael & Florence,2557,218
Michael & Florence,5511,107
Michael & Florence,9200,228
Michael & Florence,3704,65
Michael & Florence,6391,66
Michael & Florence,6502,138
Michael & Florence,6673,163
Michael & Florence,7209,383
Michael & Florence,4422,194
Michael & Florence,3912,69
Michael & Florence,5156,128
Michael & Florence,7461,244
Michael & Florence,6426,246
Michael & Florence,5426,42
Michael & Florence,12694,215
Michael & Florence,2684,105
Michael & Florence,2556,53
Michael & Florence,2954,126
Michael & Florence,3839,155
Michael & Florence,4488,228
Michael & Florence,6546,82
Michael & Florence,4508,50
Michael & Florence,3263,85
Michael & Florence,3266,100
Michael & Florence,2175,54
Michael & Florence,2553,44
Michael & Florence,7781,204
Michael & Florence,1474,38
Michael & Florence,4250,90
Michael & Florence,6360,119
Michael & Florence,2735,73
Michael & Florence,7531,130
Michael & Florence,3317,219
Michael & Florence,4256,109
Michael & Florence,7449,181
Michael & Florence,5631,187
Michael & Florence,6291,141
Michael & Florence,6503,109
Michael & Florence,6319,177
Michael & Florence,4694,115
Michael & Florence,6617,224
Michael & Florence,7459,170
Michael & Florence,6812,171
Michael & Florence,5290,116
Michael & Florence,6233,122
Michael & Florence,4655,116
Michael & Florence,5335,135
Michael & Florence,5042,68
Michael & Florence,7442,204
Michael & Florence,3486,105
Michael & Florence,6270,180
Michael & Florence,3807,167
Michael & Florence,966,31
Michael & Florence,4018,142
Michael & Florence,2763,138
Michael & Florence,2082,194
Michael & Florence,3236,70
Michael & Florence,6794,76
Michael & Florence,5236,43
Michael & Florence,3328,102
Michael & Florence,3270,126
Michael & Florence,7183,164
